depth,time,value
0,2014-11-25 05:00:00.0,19.596536
0,2014-11-25 05:30:00.0,19.620549
0,2014-11-25 06:00:00.0,19.596536
0,2014-11-25 06:30:00.0,19.572523
0,2014-11-25 07:00:00.0,19.596536
0,2014-11-25 07:30:00.0,19.549511
0,2014-11-25 08:00:00.0,19.549511
0,2014-11-25 08:30:00.0,19.525498
0,2014-11-25 09:00:00.0,19.501485
0,2014-11-25 09:30:00.0,19.477472
0,2014-11-25 10:00:00.0,19.453459
0,2014-11-25 10:30:00.0,19.430447
0,2014-11-25 11:00:00.0,19.406434
0,2014-11-25 11:30:00.0,19.406434
0,2014-11-25 12:00:00.0,19.406434
0,2014-11-25 12:30:00.0,19.382421
0,2014-11-25 13:00:00.0,19.358408
0,2014-11-25 13:30:00.0,19.358408
0,2014-11-25 14:00:00.0,19.358408
0,2014-11-25 14:30:00.0,19.335395
0,2014-11-25 15:00:00.0,19.335395
0,2014-11-25 15:30:00.0,19.311382
0,2014-11-25 16:00:00.0,19.311382
0,2014-11-25 16:30:00.0,19.263356
0,2014-11-25 17:00:00.0,19.263356
0,2014-11-25 17:30:00.0,19.216331
0,2014-11-25 18:00:00.0,19.216331
0,2014-11-25 18:30:00.0,19.192318
0,2014-11-25 19:00:00.0,19.216331
0,2014-11-25 19:30:00.0,19.192318
0,2014-11-25 20:00:00.0,19.192318
0,2014-11-25 20:30:00.0,19.168305
0,2014-11-25 21:00:00.0,19.144292
0,2014-11-25 21:30:00.0,19.120279
0,2014-11-25 22:00:00.0,19.120279
0,2014-11-25 22:30:00.0,19.097266
0,2014-11-25 23:00:00.0,19.097266
0,2014-11-25 23:30:00.0,19.04924
0,2014-11-26 00:00:00.0,19.04924
0,2014-11-26 00:30:00.0,19.025227
0,2014-11-26 01:00:00.0,19.025227
0,2014-11-26 01:30:00.0,19.025227
0,2014-11-26 02:00:00.0,19.025227
0,2014-11-26 02:30:00.0,19.097266
0,2014-11-26 03:00:00.0,19.168305
0,2014-11-26 03:30:00.0,19.192318
0,2014-11-26 04:00:00.0,19.311382
0,2014-11-26 04:30:00.0,19.263356
0,2014-11-26 05:00:00.0,19.263356
0,2014-11-26 05:30:00.0,19.263356
0,2014-11-26 06:00:00.0,19.263356
0,2014-11-26 06:30:00.0,19.263356
0,2014-11-26 07:00:00.0,19.311382
0,2014-11-26 07:30:00.0,19.287369
0,2014-11-26 08:00:00.0,19.287369
0,2014-11-26 08:30:00.0,19.311382
0,2014-11-26 09:00:00.0,19.263356
0,2014-11-26 09:30:00.0,19.239343
0,2014-11-26 10:00:00.0,19.239343
0,2014-11-26 10:30:00.0,19.216331
0,2014-11-26 11:00:00.0,19.239343
0,2014-11-26 11:30:00.0,19.239343
0,2014-11-26 12:00:00.0,19.263356
0,2014-11-26 12:30:00.0,19.239343
