country	source	sector	gas	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
UKR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	CO₂	-59.52272061	-63.82132564	-60.8939599	-53.93267595	-59.08809617	-54.12104855	-49.26163445	-45.75520015	-50.78097477	-52.84886099	-45.94944065	-40.67083404	-38.90330067	-44.70907365	-33.19622717	-29.65843486	-33.97495658	-36.22077662	-20.98406972	-23.84602535	-29.57886942	-13.53828476	-18.89568921	-5.97926464	-4.139752258	-6.489702662	-1.971230043	-10.52162041
GBR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	CO₂	-2.012195834	-2.563626502	-3.327773817	-3.749008606	-3.888020873	-3.932915412	-4.755971382	-5.343484636	-6.030198894	-5.606944056	-5.991554442	-6.666650029	-7.538442313	-7.861843312	-8.552209326	-8.953221348	-9.452879283	-10.03369281	-10.47130214	-10.42680016	-10.71451213	-11.15696577	-10.61084454	-10.86378217	-11.07579273	-11.17786536	-11.26618649	-11.32982406
USA	UNFCCC_AI	Land Use, Land-Use Change and Forestry	CO₂	-814.7838788	-824.7484236	-802.2588186	-780.5834571	-816.2626738	-760.2177725	-799.7530347	-774.3783343	-774.2998704	-770.0945447	-787.284772	-733.209686	-743.8431903	-647.1419649	-687.4686504	-756.0564835	-757.306237	-720.9360024	-671.4750454	-700.3277732	-681.9505484	-747.2028486	-748.9713065	-730.9524219	-687.7686397	-739.3782388	-738.0736738	-729.5625495
AUS	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	4.308415905	4.038021591	3.693211692	3.562894181	3.530551261	3.569351887	3.841839473	3.789311627	3.797795114	4.149339416	4.300873942	4.231257005	4.268943937	4.35019078	4.007001181	4.220001332	4.321587323	4.452712645	4.363641846	4.49180452	4.750281986	4.938216924	4.602949469	4.275710767	4.280379509	3.789515175	3.832180054	3.925403538
AUT	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.143899867	0.146018437	0.14856825	0.150972614	0.148954058	0.145978362	0.143035775	0.140081808	0.137277355	0.1363217	0.135552456	0.134712598	0.134488725	0.134059183	0.132876644	0.132270532	0.132519826	0.132671339	0.133953886	0.134603139	0.134676364	0.134362069	0.134831187	0.134253051	0.134206447	0.13606331	0.137358908	0.138775983
BLR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.0137974	0.0112048	0.1249216	0.0160622	0.0184462	0.0271478	0.0323926	0.0139762	0.0142444	0.02384	0.0185952	0.012814	0.0595106	0.0281014	0.0163006	0.0159728	0.0222904	0.0171052	0.0166284	0.0212474	0.0158536	0.0151086	0.0147212	0.014602	0.015943	0.0569478	0.01558838	0.01540064
BEL	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.011035904	0.015390947	0.019019071	0.024032926	0.027628453	0.028402342	0.255668879	0.039365938	0.045056079	0.046687668	0.05049869	0.055244023	0.061718183	0.065469982	0.06875578	0.073388324	0.078057715	0.083023155	0.087394475	0.092107909	0.101821428	0.183420304	0.121419948	0.131320999	0.141261453	0.151258951	0.157139914	0.162889648
BGR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.221370707	0.220174253	0.227445042	0.247661387	0.24605908	0.219610454	0.223354694	0.226077286	0.2399936	0.239562655	0.338416355	0.315977893	0.314781418	0.332797741	0.347040389	0.370725519	0.397314312	0.482634147	0.450114258	0.468539882	0.500845282	0.524911998	0.555306837	0.546939204	0.545012483	0.555890067	0.560562509	0.555229749
CAN	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.43537353	0.371402168	0.515121906	0.576907438	0.535910982	0.59488101	0.568401922	0.498307256	0.497501762	0.513295762	0.50852508	0.43231605	0.428195902	0.438436374	0.441516204	0.461334694	0.399378706	0.392975878	0.35686096	0.3039004	0.339025958	0.326472112	0.339574278	0.355892758	0.321020202	0.330175954	0.309144008	0.299596982
HRV	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.032763365	0.034290179	0.04296129	0.055892504	0.040668837	0.038135183	0.044644767	0.04554107	0.065533983	0.038328007	0.101974926	0.055264047	0.053638586	0.084375361	0.066692023	0.074000935	0.083803006	0.101673193	0.08670506	0.083672162	0.081641556	0.094233098	0.107329468	0.081997088	0.080810191	0.09050625	0.087170564	0.129643766
CYP	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.0000185	0.0000565	0.0000181	0.000143763	0.000370002	0.000144568	0.000241113	0.000346198	0.001176077	0.00000706	0.002525093	0.000849262	0.0000247	0.000107947	0.000209737	0.000071	0.000178127	0.001701555	0.0000611	0.000101248	0.0003948	0.000329713	0.000367844	0.000127854	0.000142934	0.0000506	0.004209518	0.000133549
CZE	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.040025574	0.032266839	0.035005508	0.037704331	0.037115162	0.033876785	0.043585267	0.047958561	0.04058796	0.036060917	0.033772652	0.03396963	0.036039369	0.045659868	0.040607188	0.038841719	0.046982469	0.058854022	0.047411401	0.041263356	0.04334711	0.023241271	0.025221056	0.02266767	0.025369173	0.026987755	0.02741027	0.030479174
DNK	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.027367843	0.026965351	0.026979152	0.026977316	0.026962836	0.02693323	0.026886783	0.02682949	0.026772927	0.026666396	0.026563843	0.026453178	0.026327855	0.026178523	0.026459579	0.026355531	0.026238097	0.02609583	0.025955498	0.025801259	0.026242803	0.026682302	0.027204033	0.027416956	0.028278549	0.032932875	0.031601648	0.028393695
EST	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.24296887	0.243046961	0.243515952	0.243506758	0.243721278	0.243926967	0.244288046	0.244699768	0.244812893	0.245477082	0.24610615	0.246607527	0.247733612	0.248364326	0.249369205	0.25075733	0.253472789	0.254803555	0.257095918	0.259044428	0.260588798	0.261709311	0.263019877	0.264058255	0.265012519	0.265993771	0.266729655	0.266804492
EU28	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	19.23007824	19.02031554	18.89934502	19.40354485	19.5488736	15.14851618	15.05322079	15.00819186	19.32045239	19.06455816	19.52091865	15.12306388	15.08273045	15.45348276	15.11181914	19.46100975	19.24542358	19.49971546	19.59808011	19.31566957	19.19192831	19.25678796	19.53267584	19.007011	19.32906328	15.38162693	20.87525891	18.25124135
FIN	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	2.13064338	2.128132432	2.12383855	2.122749658	2.133673742	2.133570038	2.138270988	2.145828864	2.149426022	2.14909405	2.149066932	2.15173731	2.146887062	2.142157206	2.136613512	2.131682208	2.132886724	2.12717466	2.13352504	2.11664632	2.106021726	2.097496542	2.092712748	2.093708962	2.094240594	2.091699846	2.094504324	2.103608522
FRA	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	3.218161565	3.187261129	3.211117253	3.210296529	3.197981777	3.19306072	3.16707632	3.177077187	3.170140295	3.135228638	3.170852132	3.115802496	3.121287239	3.111284923	3.050686177	3.06628501	3.050798244	3.068130794	3.085075313	3.115527811	3.137786007	3.129095999	3.107974579	3.066829179	3.0828818	3.086859108	3.089274718	3.095225213
DEU	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.830428335	0.825884009	0.834723965	0.822294633	0.818567	0.814373615	0.814160469	0.809125398	0.805856467	0.803314286	0.801315986	0.789156932	0.778666675	0.772409163	0.758810104	0.748623186	0.759913772	0.769633584	0.781329985	0.795714643	0.808705947	0.821607232	0.835868949	0.841328169	0.847162671	0.854774521	0.86016231	0.864345167
GRC	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.006460541	0.004921277	0.010662975	0.010729422	0.010835664	0.008700847	0.008066466	0.011502862	0.020403954	0.009198299	0.026542272	0.01315985	0.011950958	0.012856091	0.014468127	0.014758278	0.016436611	0.04210869	0.020124325	0.020804392	0.017498989	0.016933246	0.019356321	0.016554094	0.015625129	0.015518829	0.016963456	0.015726669
HUN	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.042632179	0.037782372	0.044137083	0.056204044	0.063262767	0.056459858	0.055938899	0.060630904	0.063069887	0.058320674	0.070266052	0.067579443	0.069556393	0.070328968	0.067245707	0.075084726	0.062132634	0.070387474	0.061803305	0.069782821	0.056318788	0.067037961	0.082732338	0.057113837	0.061118716	0.058270832	0.051686993	0.057277681
ISL	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.051982889	0.05218001	0.052380768	0.052534176	0.052719615	0.052962565	0.05316687	0.053468552	0.053877524	0.054292451	0.054946183	0.055336004	0.05587641	0.05623439	0.05660678	0.05707182	0.063301665	0.058546483	0.059272466	0.059432959	0.05967073	0.059906238	0.060077478	0.060316101	0.060503624	0.060923301	0.060857895	0.062360689
ITA	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.823076047	0.883740472	0.888186026	1.006642235	0.954580388	0.827870721	0.655401228	0.701818788	0.761041727	0.628406807	0.678666669	0.627997344	0.580160721	0.650351244	0.614413219	0.613693221	0.604543858	0.851748262	0.658468158	0.625100994	0.412699676	0.444429091	0.531098255	0.328870495	0.357126131	0.327461822	0.416274064	0.488555187
JPN	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.217603093	0.215467991	0.213637233	0.213446933	0.211527009	0.207807503	0.206339244	0.204218146	0.200645594	0.199311035	0.198266455	0.197415178	0.196708621	0.192937053	0.191264602	0.188857872	0.18631586	0.185116635	0.185499886	0.182828868	0.18093557	0.180790174	0.182040911	0.182399229	0.184759823	0.184301172	0.184866661	0.188505152
KAZ	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.0054832	0.0087612	0.0056322	0.0051554	0.0182376	0.0867478	0.02831	0.290252	0.0511964	0.0869266	0.0538784	0.0784336	0.0614178	0.1433976	0.0789998	0.0535804	0.0964626	0.0911284	0.0158834	0.009536	0.0201746	0.0101022	0.0075692	0.0014006	0.0140656	0.0329588	0.0037548	0.0037548
LVA	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.577639326	0.57731391	0.587164896	0.579058104	0.579065554	0.58039523	0.582035124	0.583036404	0.58491291	0.588873628	0.590745366	0.589716372	0.59623095	0.596770926	0.598590514	0.59821712	0.607862784	0.602482394	0.603598702	0.606102796	0.606732172	0.607901226	0.609365896	0.611131546	0.613946454	0.614835388	0.616166852	0.617582352
LIE	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.00031038	0.000304328	0.000304328	0.000304328	0.000304328	0.000304328	0.000304328	0.000315877	0.000327367	0.000338916	0.000350406	0.000361956	0.000373445	0.000379234	0.000385084	0.000390873	0.000396723	0.00040254	0.000408535	0.000410527	0.000412603	0.000414768	0.000416843	0.000419009	0.000421084	0.00042325	0.000425379	0.000415966
LTU	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.131857182	0.13208722	0.137197465	0.134817192	0.152032403	0.13946718	0.138025238	0.135932015	0.133009691	0.144213749	0.133781378	0.130235197	0.127750218	0.13658177	0.148350107	0.13560416	0.154456432	0.138787584	0.148838158	0.174475082	0.165135987	0.163164339	0.157579856	0.162156567	0.164813939	0.165800066	0.17719522	0.188770833
LUX	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.021321684	0.021321684	0.021321684	0.021321684	0.021321684	0.021321684	0.021321684	0.021321684	0.021321684	0.021321684	0.021005297	0.02068891	0.020372524	0.020056137	0.01973975	0.019423363	0.019106977	0.01879059	0.018077679	0.017364768	0.016702137	0.016010273	0.015321871	0.014577039	0.013810109	0.013035802	0.012242439	0.011519284
MLT	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O
MCO	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.0000115	0.0000117	0.0000119	0.000012	0.0000123	0.0000124	0.0000125	0.0000125	0.0000125	0.0000126	0.0000126	0.0000118	0.0000231	0.0000235	0.0000242	0.0000138	0.00000784	0.0000118	0.0000113	0.00000698	0.00000931	0.0000094	0.00000909	0.0000117	0.0000134	0.0000136	0.0000115	0.0000106
NLD	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.005723046	0.011264321	0.016805603	0.022346892	0.027888188	0.03342949	0.0389708	0.044512117	0.05005344	0.05559477	0.061136108	0.066677452	0.072218803	0.07776016	0.081323339	0.085008079	0.088816666	0.092751443	0.096814803	0.102335487	0.104033246	0.106354232	0.109290915	0.10488682	0.100927197	0.097411588	0.094338044	0.096204569
NZL	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.20714362	0.20185982	0.203410996	0.211422523	0.222219981	0.23157561	0.243640273	0.246046366	0.242151477	0.231753543	0.236222489	0.231555562	0.226190351	0.222739048	0.219152997	0.223345397	0.223656482	0.243271756	0.200643573	0.199112337	0.194326758	0.188613031	0.185928898	0.17618808	0.151545788	0.144892726	0.128117773	0.106908257
NOR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.251460427	0.25855733	0.263121591	0.265992936	0.269423382	0.272560619	0.275808591	0.280854581	0.282990521	0.286777967	0.29002061	0.293049887	0.297203206	0.300116893	0.300354351	0.303514907	0.308523337	0.308360222	0.315364702	0.318359331	0.31999953	0.320026272	0.321121697	0.321570671	0.320714021	0.321191698	0.328713809	0.329020318
POL	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	4.614977282	4.255455702	4.310546107	4.639065925	4.36581978	0.344275734	0.329965378	0.328691645	4.407634326	4.423168807	4.430599383	0.411208654	0.401417501	0.414136567	0.429946164	4.573603276	4.519325709	4.577918576	5.031032925	4.626282454	4.677654387	4.693912702	4.766450935	4.793156482	5.135459855	1.093744895	6.495353254	3.556177748
PRT	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.576788457	0.577503229	0.504413912	0.481617721	0.481826366	0.517782938	0.479278872	0.453164365	0.523756735	0.4633469	0.492973771	0.475020566	0.476171222	0.600212529	0.464351191	0.563550518	0.423374936	0.379521502	0.351588783	0.376370915	0.403648327	0.376465435	0.404423337	0.414691169	0.357616524	0.367214372	0.418903721	0.568107274
ROU	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	1.331758246	1.382811847	1.431368166	1.477027111	1.519996629	1.560310305	1.597972217	1.63288801	1.665186179	1.694848295	1.722759895	1.74614925	1.768467763	1.786418212	1.802355637	1.815820921	1.826823314	1.835422847	1.840130267	1.842968641	1.842729103	1.843268361	1.844291016	1.84287554	1.842815016	1.84314745	1.842918185	1.843315756
RUS	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	10.5181246	14.98411394	15.07751926	15.11070524	14.51356594	14.15961758	15.97182163	14.2013075	18.34477421	14.56710455	15.46647535	15.06623537	15.98708423	17.30443143	14.42256721	16.80634371	18.99199315	18.39642302	19.08158735	22.50550248	12.05170358	12.36092821	12.54738892	11.91925209	13.71088257	16.43181515	14.55665982	14.68080898
SVK	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.096539425	0.084114923	0.084578768	0.089816806	0.0752408	0.066421652	0.064171371	0.057413199	0.053283743	0.078111016	0.054673838	0.042214388	0.043476217	0.052581433	0.036242276	0.041221256	0.033679057	0.038488535	0.030461011	0.034301478	0.029775234	0.032106521	0.045974133	0.028303286	0.033675612	0.037713398	0.035373631	0.036739985
SVN	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.051565691	0.051596094	0.051327021	0.05306499	0.052519632	0.051240782	0.050981572	0.050837758	0.05118534	0.049798654	0.048860611	0.048688552	0.047802669	0.051314488	0.046725677	0.04637408	0.048402353	0.044496664	0.043080836	0.042051801	0.040603805	0.039617643	0.039687331	0.035654851	0.033250915	0.031050979	0.029994238	0.027770378
ESP	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.371255218	0.469265874	0.284887988	0.266688522	0.701238483	0.393778566	0.284950862	0.366339953	0.420716383	0.364691837	0.538173596	0.394633549	0.419759516	0.473463431	0.466091726	0.543422633	0.502748498	0.369031033	0.336800477	0.42956169	0.328215355	0.385464625	0.526079812	0.293340421	0.265254562	0.342164876	0.31032898	0.299356354
SWE	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	1.296019284	1.282191786	1.277915486	1.283718738	1.285529088	1.295350274	1.29498582	1.297169564	1.301016148	1.30944031	1.31745353	1.318180054	1.31627345	1.321244984	1.318692018	1.334011006	1.341258962	1.338099268	1.308594586	1.27334655	1.288849702	1.231472186	1.183960556	1.188196924	1.20854943	1.230212838	1.229378736	1.220165172
CHE	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.056639945	0.047783836	0.047374865	0.047247745	0.049345259	0.050644607	0.049424203	0.059192436	0.048781514	0.04706882	0.047302569	0.046758204	0.050231577	0.050822393	0.046364345	0.046532437	0.047172514	0.048222169	0.046899532	0.046497948	0.046097359	0.047225795	0.045975461	0.048030166	0.047746684	0.047156972	0.048672524	0.046429657
TUR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.050213	0.029979721	0.046788972	0.060254002	0.147741591	0.034923821	0.063869427	0.032850683	0.035087111	0.034023479	0.116067634	0.039738529	0.048830366	0.042957565	0.035993518	0.027130735	0.051486175	0.073877791	0.156913559	0.047301041	0.042264838	0.047099895	0.077052042	0.084055259	0.04543342	0.0493445	0.074769685	0.073799912
UKR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	0.193060692	0.191040738	0.200165822	0.22087161	0.242556711	0.257752668	0.2783507	0.257388441	0.278661955	0.284543687	0.277961158	0.295075165	0.296112422	0.293368819	0.292700778	0.300134751	0.306674173	0.367618255	0.327095968	0.32530173	0.196321271	0.182298954	0.194430052	0.167027586	0.181456707	0.150397581	0.127168102	0.138573053
GBR	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	2.251707408	2.236541159	2.217748167	2.207584981	2.195434834	2.194016837	2.17799962	2.170929267	2.15875588	2.147203259	2.087604809	2.021697883	1.963061609	1.933962625	1.851323085	1.802244686	1.749671627	1.708516659	1.646006403	1.600834637	1.569854449	1.548713354	1.548146789	1.496558066	1.479955956	1.44598687	1.433911591	1.408774904
USA	UNFCCC_AI	Land Use, Land-Use Change and Forestry	N₂O	2.782513512	2.760656506	3.298476648	2.649608079	5.711614637	2.888708506	5.352634193	2.889111077	3.498924627	5.146040774	8.372677357	4.967486074	9.281599227	7.815103727	8.342821336	6.984352686	8.249433137	9.176284286	7.448611578	6.529932427	5.59750568	6.996628363	9.856790685	7.577510737	7.695048572	11.83662054	6.700693056	6.679215461
AUS	UNFCCC_AI	Other	Aggregate F-gases
AUT	UNFCCC_AI	Other	Aggregate F-gases
BLR	UNFCCC_AI	Other	Aggregate F-gases
BEL	UNFCCC_AI	Other	Aggregate F-gases
BGR	UNFCCC_AI	Other	Aggregate F-gases
CAN	UNFCCC_AI	Other	Aggregate F-gases
HRV	UNFCCC_AI	Other	Aggregate F-gases
CYP	UNFCCC_AI	Other	Aggregate F-gases
CZE	UNFCCC_AI	Other	Aggregate F-gases
DNK	UNFCCC_AI	Other	Aggregate F-gases
EST	UNFCCC_AI	Other	Aggregate F-gases
EU28	UNFCCC_AI	Other	Aggregate F-gases
FIN	UNFCCC_AI	Other	Aggregate F-gases
FRA	UNFCCC_AI	Other	Aggregate F-gases
DEU	UNFCCC_AI	Other	Aggregate F-gases
GRC	UNFCCC_AI	Other	Aggregate F-gases
HUN	UNFCCC_AI	Other	Aggregate F-gases
ISL	UNFCCC_AI	Other	Aggregate F-gases
ITA	UNFCCC_AI	Other	Aggregate F-gases
JPN	UNFCCC_AI	Other	Aggregate F-gases
KAZ	UNFCCC_AI	Other	Aggregate F-gases
LVA	UNFCCC_AI	Other	Aggregate F-gases
LIE	UNFCCC_AI	Other	Aggregate F-gases
LTU	UNFCCC_AI	Other	Aggregate F-gases
LUX	UNFCCC_AI	Other	Aggregate F-gases
MLT	UNFCCC_AI	Other	Aggregate F-gases
MCO	UNFCCC_AI	Other	Aggregate F-gases
NLD	UNFCCC_AI	Other	Aggregate F-gases
NZL	UNFCCC_AI	Other	Aggregate F-gases					0.0000181	0.0000187	0.00002	0.000022	0.0000243	0.0000268	0.0000289	0.0000367	0.0000503	0.000058	0.00006	0.0000628	0.0000649	0.0000841	0.000104195	0.000124135	0.000144533	0.000167274	0.000188659	0.000206503	0.000227246	0.000245458	0.000262791	0.000280022
NOR	UNFCCC_AI	Other	Aggregate F-gases
POL	UNFCCC_AI	Other	Aggregate F-gases
PRT	UNFCCC_AI	Other	Aggregate F-gases
ROU	UNFCCC_AI	Other	Aggregate F-gases
SVK	UNFCCC_AI	Other	Aggregate F-gases
SVN	UNFCCC_AI	Other	Aggregate F-gases
ESP	UNFCCC_AI	Other	Aggregate F-gases
SWE	UNFCCC_AI	Other	Aggregate F-gases
CHE	UNFCCC_AI	Other	Aggregate F-gases
TUR	UNFCCC_AI	Other	Aggregate F-gases
UKR	UNFCCC_AI	Other	Aggregate F-gases
GBR	UNFCCC_AI	Other	Aggregate F-gases
USA	UNFCCC_AI	Other	Aggregate F-gases
AUS	UNFCCC_AI	Other	Aggregate GHGs
AUT	UNFCCC_AI	Other	Aggregate GHGs
BLR	UNFCCC_AI	Other	Aggregate GHGs
BEL	UNFCCC_AI	Other	Aggregate GHGs
BGR	UNFCCC_AI	Other	Aggregate GHGs
CAN	UNFCCC_AI	Other	Aggregate GHGs
HRV	UNFCCC_AI	Other	Aggregate GHGs
CYP	UNFCCC_AI	Other	Aggregate GHGs
CZE	UNFCCC_AI	Other	Aggregate GHGs
DNK	UNFCCC_AI	Other	Aggregate GHGs
EST	UNFCCC_AI	Other	Aggregate GHGs
EU28	UNFCCC_AI	Other	Aggregate GHGs
FIN	UNFCCC_AI	Other	Aggregate GHGs
FRA	UNFCCC_AI	Other	Aggregate GHGs
DEU	UNFCCC_AI	Other	Aggregate GHGs
GRC	UNFCCC_AI	Other	Aggregate GHGs
HUN	UNFCCC_AI	Other	Aggregate GHGs
ISL	UNFCCC_AI	Other	Aggregate GHGs
ITA	UNFCCC_AI	Other	Aggregate GHGs
JPN	UNFCCC_AI	Other	Aggregate GHGs
KAZ	UNFCCC_AI	Other	Aggregate GHGs
LVA	UNFCCC_AI	Other	Aggregate GHGs
LIE	UNFCCC_AI	Other	Aggregate GHGs
LTU	UNFCCC_AI	Other	Aggregate GHGs
LUX	UNFCCC_AI	Other	Aggregate GHGs
MLT	UNFCCC_AI	Other	Aggregate GHGs
MCO	UNFCCC_AI	Other	Aggregate GHGs
NLD	UNFCCC_AI	Other	Aggregate GHGs
NZL	UNFCCC_AI	Other	Aggregate GHGs	0.003640598	0.003634672	0.003629324	0.003624451	0.003638169	0.00363471	0.003612248	0.003607341	0.003603743	0.003601133	0.003598694	0.003602466	0.003612315	0.003616514	0.003615266	0.003615071	0.003614455	0.003633671	0.003655753	0.003674844	0.003694485	0.003696312	0.003475998	0.002777259	0.002794124	0.002809848	0.002844347	0.002863903
NOR	UNFCCC_AI	Other	Aggregate GHGs
POL	UNFCCC_AI	Other	Aggregate GHGs
PRT	UNFCCC_AI	Other	Aggregate GHGs
ROU	UNFCCC_AI	Other	Aggregate GHGs
RUS	UNFCCC_AI	Other	Aggregate GHGs
SVK	UNFCCC_AI	Other	Aggregate GHGs
SVN	UNFCCC_AI	Other	Aggregate GHGs
ESP	UNFCCC_AI	Other	Aggregate GHGs
SWE	UNFCCC_AI	Other	Aggregate GHGs
CHE	UNFCCC_AI	Other	Aggregate GHGs	0.012216	0.012217136	0.012212478	0.012185778	0.012169533	0.012147496	0.012119665	0.012102932	0.011066198	0.012378968	0.012987149	0.013846049	0.012923733	0.014069891	0.01392449	0.013591046	0.012518626	0.013864373	0.012996736	0.012661642	0.012400776	0.013373736	0.014005005	0.014413836	0.011526966	0.012461742	0.012195928	0.012649295
TUR	UNFCCC_AI	Other	Aggregate GHGs
UKR	UNFCCC_AI	Other	Aggregate GHGs
GBR	UNFCCC_AI	Other	Aggregate GHGs
USA	UNFCCC_AI	Other	Aggregate GHGs
AUS	UNFCCC_AI	Other	CH₄
AUT	UNFCCC_AI	Other	CH₄
BLR	UNFCCC_AI	Other	CH₄
BEL	UNFCCC_AI	Other	CH₄
BGR	UNFCCC_AI	Other	CH₄
CAN	UNFCCC_AI	Other	CH₄
HRV	UNFCCC_AI	Other	CH₄
CYP	UNFCCC_AI	Other	CH₄
CZE	UNFCCC_AI	Other	CH₄
DNK	UNFCCC_AI	Other	CH₄
EST	UNFCCC_AI	Other	CH₄
EU28	UNFCCC_AI	Other	CH₄
FIN	UNFCCC_AI	Other	CH₄
FRA	UNFCCC_AI	Other	CH₄
DEU	UNFCCC_AI	Other	CH₄
GRC	UNFCCC_AI	Other	CH₄
HUN	UNFCCC_AI	Other	CH₄
ISL	UNFCCC_AI	Other	CH₄
ITA	UNFCCC_AI	Other	CH₄
JPN	UNFCCC_AI	Other	CH₄
KAZ	UNFCCC_AI	Other	CH₄
LVA	UNFCCC_AI	Other	CH₄
LIE	UNFCCC_AI	Other	CH₄
LTU	UNFCCC_AI	Other	CH₄
LUX	UNFCCC_AI	Other	CH₄
MLT	UNFCCC_AI	Other	CH₄
MCO	UNFCCC_AI	Other	CH₄
NLD	UNFCCC_AI	Other	CH₄
NZL	UNFCCC_AI	Other	CH₄	0.000670453	0.000656579	0.000653896	0.000651617	0.000649679	0.000648028	0.000631432	0.000626453	0.000622236	0.000618663	0.000615633	0.000613061	0.000610875	0.000609016	0.000607431	0.000606079	0.000604923	0.000603931	0.000603079	0.000602345	0.000601709	0.00058597	0.000581474	0.000577147	0.000574088	0.000571492	0.000584474	0.000586373
NOR	UNFCCC_AI	Other	CH₄
POL	UNFCCC_AI	Other	CH₄
PRT	UNFCCC_AI	Other	CH₄
ROU	UNFCCC_AI	Other	CH₄
RUS	UNFCCC_AI	Other	CH₄
SVK	UNFCCC_AI	Other	CH₄
SVN	UNFCCC_AI	Other	CH₄
ESP	UNFCCC_AI	Other	CH₄
SWE	UNFCCC_AI	Other	CH₄
CHE	UNFCCC_AI	Other	CH₄	0.00066	0.000651375	0.00064275	0.000632875	0.00062425	0.000615625	0.000607	0.000599175	0.00054395	0.000599025	0.00062015	0.000660225	0.0006188	0.000671425	0.000665325	0.000650675	0.000602425	0.000664125	0.000624675	0.00060995	0.0005986	0.00064335	0.000673075	0.000692175	0.000561425	0.00060495	0.000593375	0.0006145
TUR	UNFCCC_AI	Other	CH₄
UKR	UNFCCC_AI	Other	CH₄
GBR	UNFCCC_AI	Other	CH₄
USA	UNFCCC_AI	Other	CH₄
AUS	UNFCCC_AI	Other	CO₂
AUT	UNFCCC_AI	Other	CO₂
BLR	UNFCCC_AI	Other	CO₂
BEL	UNFCCC_AI	Other	CO₂
BGR	UNFCCC_AI	Other	CO₂
CAN	UNFCCC_AI	Other	CO₂
HRV	UNFCCC_AI	Other	CO₂
CYP	UNFCCC_AI	Other	CO₂
CZE	UNFCCC_AI	Other	CO₂
DNK	UNFCCC_AI	Other	CO₂
EST	UNFCCC_AI	Other	CO₂
EU28	UNFCCC_AI	Other	CO₂
FIN	UNFCCC_AI	Other	CO₂
FRA	UNFCCC_AI	Other	CO₂
DEU	UNFCCC_AI	Other	CO₂
GRC	UNFCCC_AI	Other	CO₂
HUN	UNFCCC_AI	Other	CO₂
ISL	UNFCCC_AI	Other	CO₂
ITA	UNFCCC_AI	Other	CO₂
JPN	UNFCCC_AI	Other	CO₂
KAZ	UNFCCC_AI	Other	CO₂
LVA	UNFCCC_AI	Other	CO₂
LIE	UNFCCC_AI	Other	CO₂
LTU	UNFCCC_AI	Other	CO₂
