DATE CREATED
2020-11-23T10:02:33+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
MEA2173 SDI-12 Smart Temperature Sensor 8

UOM DEFINITIONS
Degrees Celsius

STATION
Lizard Island
LATITUDE
-14.68752
LONGITUDE
145.4635

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL0_summer_98_99,wtemp_LEVEL0_summer_99_00,wtemp_LEVEL0_summer_00_01,wtemp_LEVEL0_summer_01_02,wtemp_LEVEL0_summer_02_03,wtemp_LEVEL0_summer_03_04,wtemp_LEVEL0_summer_04_05,wtemp_LEVEL0_summer_05_06,wtemp_LEVEL0_summer_06_07,wtemp_LEVEL0_summer_07_08,wtemp_LEVEL0_summer_08_09,wtemp_LEVEL0_summer_09_10,wtemp_LEVEL0_summer_10_11,wtemp_LEVEL0_summer_11_12,wtemp_LEVEL0_summer_12_13,wtemp_LEVEL0_summer_13_14,wtemp_LEVEL0_summer_14_15,wtemp_LEVEL0_summer_15_16,wtemp_LEVEL0_summer_16_17,wtemp_LEVEL0_summer_17_18,wtemp_LEVEL0_summer_18_19,wtemp_LEVEL0_summer_19_20
16-DEC,11,28.280369070208728,,,,,,,,,,,,,29.5646,29.4805,27.941,28.3751,,,,28.1822,28.5585,28.4619
17-DEC,11,28.252231878557875,,,,,,,,,,,,,30.3836,29.0763,28.0748,28.0083,,,,28.2112,28.9998,28.6166
18-DEC,11,28.247955303030302,,,,,,,,,,,,,30.7232,28.6773,28.5063,27.914,,,,28.158,29.3619,28.3451
19-DEC,11,28.36367760910816,,,,,,,,,,,,,30.4429,28.6431,28.535,27.7643,,,,28.2174,29.8757,28.0861
20-DEC,11,28.447152462121213,,,,,,,,,,,,,30.3724,28.6483,28.4115,27.8325,,,,28.3324,30.1182,27.9032
21-DEC,11,28.420772916666667,,,,,,,,,,,,,30.3049,28.66,28.3216,27.8204,,,,28.2715,30.4124,27.9356
22-DEC,11,28.425442015209125,,,,,,,,,,,,,29.823,28.6857,28.2733,27.8053,,,,28.1849,30.1126,28.0167
23-DEC,11,28.450635984848486,,,,,,,,,,,,,29.2218,28.753,28.1594,27.8299,,,,28.1001,29.5574,28.0306
24-DEC,11,28.458188446969697,,,,,,,,,,,,,28.98,28.9845,28.2728,27.942,,,,28.0796,29.3248,28.0835
25-DEC,11,28.43130588235294,,,,,,,,,,,,,29.098,29.1511,28.4663,27.963,,,,28.0887,28.398,28.2667
26-DEC,11,28.56265475285171,,,,,,,,,,,,,29.0976,29.1873,28.564,28.0566,,,,28.1405,28.3574,28.2257
27-DEC,11,28.664792045454547,,,,,,,,,,,,,29.1552,29.1827,28.7106,28.377,,,,28.1708,28.3466,28.1541
28-DEC,11,28.76076193181818,,,,,,,,,,,,,29.2305,29.2919,28.7867,28.6587,,,,28.2367,28.1333,28.3486
29-DEC,11,28.825957007575756,,,,,,,,,,,,,29.5554,28.824,28.8093,28.8823,,,,28.2146,28.1417,28.5219
30-DEC,11,28.843352272727273,,,,,,,,,,,,,29.6697,28.6632,28.8582,28.9187,,,,28.287,27.9485,28.5313
31-DEC,11,28.82465909090909,,,,,,,,,,,,,29.3791,28.4935,28.9272,28.7381,,,,28.5832,27.7329,28.5965
01-JAN,10,28.728669375,,,,,,,,,,,,,29.1412,28.4845,28.8591,28.6596,,,,28.8346,27.5547,28.7721
02-JAN,10,28.80315166666667,,,,,,,,,,,,,29.0834,28.4505,28.8503,28.4932,,,,29.0235,27.3866,28.7722
03-JAN,10,28.826754791666666,,,,,,,,,,,,,28.726,28.3646,29.0568,28.636,,,,29.1199,27.8804,28.613
04-JAN,10,28.799829583333334,,,,,,,,,,,,,29.061,28.3632,28.9372,28.8753,,,,29.1248,28.0984,28.482
05-JAN,10,28.822658455114823,,,,,,,,,,,,,29.3545,28.4688,28.8374,29.4639,,,,28.9089,28.1544,28.4903
06-JAN,10,28.815516945606696,,,,,,,,,,,,,29.7607,28.5045,28.675,29.5077,,,,28.5252,28.3785,28.7964
07-JAN,10,28.811349166666666,,,,,,,,,,,,,29.8397,28.858,28.5282,29.2109,,,,28.0277,28.7728,28.9682
08-JAN,10,28.805592275574114,,,,,,,,,,,,,29.7022,28.7609,28.5354,28.6737,,,,27.9983,28.9735,29.045
09-JAN,10,28.869866666666667,,,,,,,,,,,,,29.9918,28.909,28.7772,28.3135,,,,28.1045,28.8972,28.9388
10-JAN,10,28.880330625,,,,,,,,,,,,,30.2502,29.1537,29.1903,28.3305,,,,28.0554,29.1587,28.7956
11-JAN,10,28.932175,,,,,,,,,,,,,30.1408,29.4087,29.334,28.186,,,,28.1775,29.541,28.7165
12-JAN,10,28.95573674321503,,,,,,,,,,,,,29.5306,29.4547,29.2418,27.9612,,,,28.3751,29.0576,28.6868
13-JAN,10,28.88797794432548,,,,,,,,,,,,,29.1705,29.0779,27.8298,,,,28.3552,28.7254,28.7348
14-JAN,9,28.82758287037037,,,,,,,,,,,,,29.2046,29.3873,29.1877,27.9259,,,,28.7237,28.7454,29.0807
15-JAN,9,28.748581902552203,,,,,,,,,,,,,29.5528,29.8087,29.4647,28.0271,,,,28.8024,28.6081,29.8493
16-JAN,9,28.640081944444443,,,,,,,,,,,,,29.7832,29.6527,28.9989,28.1812,,,,,28.3636,29.975
17-JAN,9,28.67888564814815,,,,,,,,,,,,,29.4504,29.2912,28.7586,28.3463,,,,,28.3108,29.5836
18-JAN,9,28.69663425925926,,,,,,,,,,,,,29.1348,29.0739,28.4659,28.4697,,,,,28.486,29.6006
19-JAN,9,28.73637847222222,,,,,,,,,,,,,29.3232,28.8744,28.3703,28.6972,,,,,28.6422,29.7011
20-JAN,9,28.696036805555554,,,,,,,,,,,,,29.5046,28.7507,28.5136,28.7561,,,,,28.4086,29.8086
21-JAN,9,28.70301990740741,,,,,,,,,,,,,29.2796,28.7609,28.8387,28.7889,,,,,28.3683,29.9816
22-JAN,9,28.636728472222224,,,,,,,,,,,,,28.6652,28.788,28.5403,28.5098,,,,,28.2825,30.2487
23-JAN,9,28.706471296296296,,,,,,,,,,,,,28.6952,28.7517,28.1203,28.7533,,,,,28.4882,30.6296
24-JAN,9,28.82370439814815,,,,,,,,,,,,,28.7371,29.0353,28.1125,28.8395,,,,,28.686,30.5959
25-JAN,9,28.85162384259259,,,,,,,,,,,,,29.0073,29.0922,28.4675,28.7298,,,,,28.5277,30.2684
26-JAN,9,28.98464236111111,,,,,,,,,,,,,29.0746,29.2214,28.4498,28.8334,,,,,28.095,30.3468
27-JAN,9,29.094720881670533,,,,,,,,,,,,,28.9483,29.3143,28.4006,28.6482,,,,,28.2307,30.3606
28-JAN,9,29.188484953703703,,,,,,,,,,,,,28.9387,29.2732,28.0631,28.5455,,,,,28.491,29.9632
29-JAN,9,29.281708352668215,,,,,,,,,,,,,28.8467,29.2454,27.653,28.622,,,,,28.3631,29.2712
