DATE CREATED
2020-11-23T10:03:15+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
Seabird SBE39-IM with Pressure 6519

UOM DEFINITIONS
Degrees Celsius

STATION
Thursday Island
LATITUDE
-10.555291
LONGITUDE
142.253283

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL0_summer_98_99,wtemp_LEVEL0_summer_99_00,wtemp_LEVEL0_summer_00_01,wtemp_LEVEL0_summer_01_02,wtemp_LEVEL0_summer_02_03,wtemp_LEVEL0_summer_03_04,wtemp_LEVEL0_summer_04_05,wtemp_LEVEL0_summer_05_06,wtemp_LEVEL0_summer_06_07,wtemp_LEVEL0_summer_07_08,wtemp_LEVEL0_summer_08_09,wtemp_LEVEL0_summer_09_10,wtemp_LEVEL0_summer_10_11,wtemp_LEVEL0_summer_11_12,wtemp_LEVEL0_summer_12_13,wtemp_LEVEL0_summer_13_14,wtemp_LEVEL0_summer_14_15,wtemp_LEVEL0_summer_15_16,wtemp_LEVEL0_summer_16_17,wtemp_LEVEL0_summer_17_18,wtemp_LEVEL0_summer_18_19,wtemp_LEVEL0_summer_19_20
07-JAN,8,29.55507734375,,,,,,,,,,,,,,,,30.4768,29.7543,29.704,,29.612,28.6542,30.862
08-JAN,8,29.633140625,,,,,,,,,,,,,,,,30.6071,29.2884,29.7779,,29.6556,28.9516,30.7412
09-JAN,8,29.68359268929504,,,,,,,,,,,,,,,,30.61,28.8395,29.8739,,29.4928,29.2933,30.5733
10-JAN,8,29.775090885416667,,,,,,,,,,,,,,,,30.3862,28.6779,29.7871,,29.3664,29.5461,30.6644
11-JAN,8,29.824717708333335,,,,,,,,,,,,,,,,30.1388,28.6,29.7397,,29.5456,29.8169,30.5396
12-JAN,8,29.776327604166667,,,,,,,,,,,,,,,,30.1024,28.549,29.7144,,29.4889,30.0732,30.4546
13-JAN,8,29.656123958333332,,,,,,,,,,,,,,,,30.0047,28.5246,29.6938,,29.5536,30.0733,30.5107
14-JAN,8,29.58150703125,,,,,,,,,,,,,,,,29.7633,28.5931,29.7096,,29.8539,29.7509,30.3631
15-JAN,8,29.507760677083333,,,,,,,,,,,,,,,,29.694,28.7948,29.7246,,30.0513,29.9678,30.4112
16-JAN,8,29.41133046875,,,,,,,,,,,,,,,,29.4164,29.0256,29.7388,,30.1531,30.2291,30.5469
17-JAN,8,29.35523046875,,,,,,,,,,,,,,,,29.3967,29.2891,29.8395,,30.1709,30.3918,30.5021
18-JAN,8,29.328109895833332,,,,,,,,,,,,,,,,29.6735,29.5857,29.8984,,30.0447,30.4204,30.5204
19-JAN,8,29.377809635416668,,,,,,,,,,,,,,,,29.5492,29.7652,29.9581,,30.126,30.507,30.5281
