DATE CREATED
2020-11-19T11:39:17+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
Seabird SBE39-IM with Pressure 4317

UOM DEFINITIONS
Degrees Celsius

STATION
Orpheus Island
LATITUDE
-18.55998
LONGITUDE
146.48955

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL1_summer_98_99,wtemp_LEVEL1_summer_99_00,wtemp_LEVEL1_summer_00_01,wtemp_LEVEL1_summer_01_02,wtemp_LEVEL1_summer_02_03,wtemp_LEVEL1_summer_03_04,wtemp_LEVEL1_summer_04_05,wtemp_LEVEL1_summer_05_06,wtemp_LEVEL1_summer_06_07,wtemp_LEVEL1_summer_07_08,wtemp_LEVEL1_summer_08_09,wtemp_LEVEL1_summer_09_10,wtemp_LEVEL1_summer_10_11,wtemp_LEVEL1_summer_11_12,wtemp_LEVEL1_summer_12_13,wtemp_LEVEL1_summer_13_14,wtemp_LEVEL1_summer_14_15,wtemp_LEVEL1_summer_15_16,wtemp_LEVEL1_summer_16_17,wtemp_LEVEL1_summer_17_18,wtemp_LEVEL1_summer_18_19,wtemp_LEVEL1_summer_19_20
21-DEC,7,28.371964285714284,,,,,,,,,,,,,28.1145,28.5876,28.4343,27.9544,,28.9763,28.9314,,,
22-DEC,7,28.390386904761904,,,,,,,,,,,,,28.3765,28.5583,28.4283,27.9553,,29.0286,29.0422,,,
23-DEC,7,28.43577380952381,,,,,,,,,,,,,28.4008,28.5898,28.5271,27.9801,,29.0288,28.9785,,,
24-DEC,7,28.568988095238094,,,,,,,,,,,,,28.3708,28.701,28.447,28.0675,,29.0192,29.0547,,,
25-DEC,7,28.647886904761904,,,,,,,,,,,,,28.0235,28.7814,28.386,28.2327,,29.0568,28.9446,,,
26-DEC,7,28.68967261904762,,,,,,,,,,,,,28.0944,28.9326,28.4637,28.3588,,29.1035,28.9983,,,
27-DEC,7,28.69282738095238,,,,,,,,,,,,,28.2142,29.0704,28.715,28.4466,,29.2302,29.072,,,
28-DEC,7,28.73107142857143,,,,,,,,,,,,,28.1447,28.9787,28.8098,28.4521,,29.3077,29.1025,,,
29-DEC,7,28.665416666666665,,,,,,,,,,,,,28.3381,28.7113,28.8944,28.5211,,29.2005,29.22,,,
30-DEC,7,28.575535714285714,,,,,,,,,,,,,28.426,28.6606,28.9605,28.5854,,28.8485,29.3492,,,
31-DEC,7,28.630863095238094,,,,,,,,,,,,,28.7086,28.704,28.7823,28.5608,,28.6691,29.3619,,,
01-JAN,6,28.67418118466899,,,,,,,,,,,,,28.6636,28.7716,28.7333,28.4812,,28.701,29.3733,,,
02-JAN,6,28.733159722222222,,,,,,,,,,,,,28.5059,28.7068,28.7647,28.477,,28.688,29.584,,,
03-JAN,6,28.81222222222222,,,,,,,,,,,,,28.5729,28.6474,28.8833,28.5513,,28.8236,29.5147,,,
04-JAN,6,28.956736111111113,,,,,,,,,,,,,28.7084,28.6342,28.9611,28.6613,,28.9272,29.4418,,,
05-JAN,6,29.077881944444446,,,,,,,,,,,,,28.8238,28.732,28.7434,28.6356,,29.1238,29.2981,,,
06-JAN,6,28.99736111111111,,,,,,,,,,,,,29.2479,28.6934,28.7446,28.6397,,29.1807,29.4443,,,
07-JAN,6,28.9084375,,,,,,,,,,,,,29.3017,28.7948,28.6639,28.8994,,29.2049,29.6236,,,
08-JAN,6,28.889270833333335,,,,,,,,,,,,,29.9042,28.8899,28.66,28.974,,29.1168,29.6086,,,
09-JAN,6,28.816423611111112,,,,,,,,,,,,,29.9158,28.9477,28.6747,28.8607,,29.0913,29.4272,,,
10-JAN,6,28.856006944444445,,,,,,,,,,,,,30.2689,28.8602,28.7793,29.0942,,29.0913,29.3791,,,
11-JAN,6,28.900069444444444,,,,,,,,,,,,,30.1751,28.739,28.9633,29.1001,,29.1496,29.3641,,,
12-JAN,6,28.865347222222223,,,,,,,,,,,,,29.9112,28.8034,29.1076,29.0463,,29.2749,29.386,,,
13-JAN,6,28.851111111111113,,,,,,,,,,,,,30.152,28.8843,29.2203,29.0133,,29.4082,29.3987,,,
14-JAN,6,28.862916666666667,,,,,,,,,,,,,29.9774,28.9362,29.3857,28.8151,,29.38,29.4683,,,
15-JAN,6,28.841666666666665,,,,,,,,,,,,,29.6193,28.9001,29.3136,28.606,,29.5154,29.4996,,,
16-JAN,6,28.7603125,,,,,,,,,,,,,29.5341,28.8884,29.2137,28.5503,,29.6122,29.5113,,,
17-JAN,6,28.750069444444446,,,,,,,,,,,,,29.7681,28.9676,29.2645,28.4627,,29.6026,29.5853,,,
18-JAN,6,28.781423611111112,,,,,,,,,,,,,29.6575,28.9237,29.3274,28.4555,,29.6848,29.7126,,,
19-JAN,6,28.84673611111111,,,,,,,,,,,,,29.0392,28.8196,29.3442,28.5427,,29.7822,29.959,,,
20-JAN,6,28.792951388888888,,,,,,,,,,,,,28.8212,28.9417,29.2318,28.6078,,29.8051,30.0262,,,
21-JAN,6,28.85670138888889,,,,,,,,,,,,,29.0594,29.0558,29.1296,28.6887,,29.8265,30.0402,,,
22-JAN,6,28.88986111111111,,,,,,,,,,,,,29.2261,29.1146,28.9736,28.7928,,29.8427,29.8013,,,
23-JAN,6,29.025625,,,,,,,,,,,,,29.042,29.1508,28.779,28.9066,,29.89,29.911,,,
24-JAN,6,29.07576388888889,,,,,,,,,,,,,29.0671,29.1761,28.4658,28.9256,,29.8787,29.9491,,,
25-JAN,6,28.981180555555557,,,,,,,,,,,,,29.0765,29.1792,28.5059,28.9893,,29.8993,30.1348,,,
26-JAN,6,28.966631944444444,,,,,,,,,,,,,29.1376,29.1329,28.623,29.0458,,29.5121,30.2387,,,
27-JAN,6,29.045277777777777,,,,,,,,,,,,,29.1977,29.1491,28.722,29.0121,,29.4021,30.306,,,
28-JAN,6,29.075868055555556,,,,,,,,,,,,,29.1961,29.0656,28.7804,28.8517,,29.5098,30.3951,,,
29-JAN,6,29.02875,,,,,,,,,,,,,29.0261,29.1461,28.883,28.6879,,29.4106,30.4107,,,
30-JAN,6,28.95451388888889,,,,,,,,,,,,,28.9345,29.3894,29.109,28.3822,,29.3359,30.3727,,,
31-JAN,6,29.0190625,,,,,,,,,,,,,28.9559,29.4019,29.2907,28.1606,,29.4707,30.1493,,,
01-FEB,6,29.000173611111112,,,,,,,,,,,,,29.0026,29.3686,28.3236,,29.244,29.9623,,,
02-FEB,6,29.018715277777776,,,,,,,,,,,,,28.6128,29.5068,29.5417,28.4076,,29.9093,,,
03-FEB,6,28.87423611111111,,,,,,,,,,,,,28.2562,29.5499,29.657,28.2416,,29.9316,,,
04-FEB,6,28.714305555555555,,,,,,,,,,,,,28.2225,29.1062,28.1308,,29.8472,,,
05-FEB,6,28.688020833333333,,,,,,,,,,,,,28.5036,29.0404,29.554,28.01,,29.8387,,,
06-FEB,6,28.86861111111111,,,,,,,,,,,,,28.4976,29.1759,29.5221,27.8921,,29.8327,,,
07-FEB,6,28.839756944444446,,,,,,,,,,,,,28.7529,29.3376,29.6036,27.6575,,28.0034,29.8113,,,
08-FEB,6,28.698854166666667,,,,,,,,,,,,,28.8462,29.4296,29.5496,27.4581,,28.5858,29.711,,,
09-FEB,6,28.76045138888889,,,,,,,,,,,,,28.9348,29.6906,29.5123,27.4324,,29.04,29.617,,,
10-FEB,6,28.773541666666667,,,,,,,,,,,,,28.8613,29.5517,29.4997,27.5019,,29.2373,29.5856,,,
11-FEB,6,28.813819444444444,,,,,,,,,,,,,28.5204,29.7283,29.4906,27.5971,,29.1548,29.6104,,,
