DATE CREATED
2020-11-23T10:01:40+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
MEA2173 SDI-12 Smart Temperature Sensor 9

UOM DEFINITIONS
Degrees Celsius

STATION
Cleveland Bay
LATITUDE
-19.13866
LONGITUDE
146.899

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL0_summer_98_99,wtemp_LEVEL0_summer_99_00,wtemp_LEVEL0_summer_00_01,wtemp_LEVEL0_summer_01_02,wtemp_LEVEL0_summer_02_03,wtemp_LEVEL0_summer_03_04,wtemp_LEVEL0_summer_04_05,wtemp_LEVEL0_summer_05_06,wtemp_LEVEL0_summer_06_07,wtemp_LEVEL0_summer_07_08,wtemp_LEVEL0_summer_08_09,wtemp_LEVEL0_summer_09_10,wtemp_LEVEL0_summer_10_11,wtemp_LEVEL0_summer_11_12,wtemp_LEVEL0_summer_12_13,wtemp_LEVEL0_summer_13_14,wtemp_LEVEL0_summer_14_15,wtemp_LEVEL0_summer_15_16,wtemp_LEVEL0_summer_16_17,wtemp_LEVEL0_summer_17_18,wtemp_LEVEL0_summer_18_19,wtemp_LEVEL0_summer_19_20
09-FEB,8,28.679142708333334,,26.9348,28.2556,31.8858,28.9429,28.8527,30.3917,29.6785,26.4069,29.881,26.7094,30.2227,,,29.2704,,28.6323,,29.2177,27.8594,26.4728,30.2003
10-FEB,8,28.73050703125,,26.9554,28.1352,31.9217,28.9981,29.0583,30.2677,29.5531,26.9694,29.6048,27.1277,29.8715,,,29.3358,,28.436,,29.1974,27.9531,26.7194,30.0163
11-FEB,8,28.792991145833334,,27.084,28.1071,32.0696,29.204,29.0027,30.2256,29.6552,27.5554,28.954,27.6925,29.4583,,,29.3909,,28.504,,29.2508,28.0969,27.2521,30.1428
12-FEB,8,28.85750625,,27.6025,27.999,32.2215,29.3763,28.7785,30.361,29.6958,28.1867,28.6183,27.8396,29.1938,,,29.3776,,28.296,,29.3819,28.1574,27.2935,30.1737
13-FEB,8,28.87254244791667,,28.1069,27.9,32.0754,29.626,28.655,30.391,29.7323,28.9065,28.684,28.1808,29.1917,,,29.3189,,28.2266,,29.4876,28.4292,27.7644,30.5944
14-FEB,8,28.87992265625,,28.3185,28.071,30.964,29.7356,28.7813,30.1698,29.7756,29.4729,28.8798,28.3588,29.219,,,29.0759,,28.1195,,29.5295,28.7646,28.1894,30.3646
15-FEB,8,28.94980234375,,28.3269,28.2017,30.1046,29.6885,29.0827,29.8658,29.7144,29.2142,28.871,28.5881,29.3583,,,28.9782,,28.0141,,29.8387,29.0646,28.2825,30.5144
16-FEB,8,28.857729166666665,,27.9567,28.2283,29.604,29.5233,29.4608,29.7321,29.5383,29.1238,28.2054,28.95,29.5025,,,28.851,,27.9626,,29.6656,29.2567,28.5429,31.3344
17-FEB,8,28.7057078125,,27.7285,28.1229,29.0538,29.2469,29.6073,29.7929,29.334,29.0598,27.7458,29.5585,29.6158,,,28.7141,,27.9051,,29.6288,29.4678,28.3582,30.8089
18-FEB,8,28.5592859375,,26.6729,27.7719,28.715,29.2142,29.61,29.7665,29.325,28.7858,27.401,30.0679,29.5313,,,28.6823,,27.9993,,29.6501,29.6368,28.5138,30.6404
19-FEB,8,28.511822135416665,,27.0121,27.5842,28.9646,29.409,29.735,29.5365,29.406,28.3833,27.485,30.5669,28.5296,,,28.7432,,28.1453,,29.7863,29.8083,28.4404,30.8271
20-FEB,8,28.507743489583333,,27.0279,27.6415,29.2163,29.4631,30.1167,29.5385,29.5046,27.8835,27.9506,30.9435,28.3958,,,29.0444,,28.3386,,30.1148,,28.5583,30.9419
21-FEB,8,28.588733333333334,,27.47,27.8331,29.3127,29.5217,30.1238,29.7144,29.6533,27.6498,28.5169,30.8777,28.6515,,,29.596,,28.8669,,30.0338,,28.7365,31.0507
22-FEB,8,28.644794791666666,,28.4696,28.059,29.5335,29.4881,30.2265,29.7242,29.3508,27.606,28.74,30.1431,28.7185,,,29.6485,,29.3318,,30.0033,29.0778,30.3849
23-FEB,8,28.690221875,,28.4952,27.8823,29.7717,29.486,30.5669,29.8925,29.0879,27.5135,29.0581,29.3363,28.9742,,,29.5462,,29.735,,29.9543,,29.1051,30.0221
24-FEB,8,28.7272109375,,27.9858,27.6533,29.8619,29.6692,30.9048,29.8727,28.7979,27.3679,29.3077,28.969,29.3038,,,29.6016,,29.9952,,29.9715,,28.988,29.7748
25-FEB,8,28.65693463541667,,27.3673,27.7102,29.7563,29.8452,31.1485,29.7977,28.5131,27.3233,29.2519,28.8242,29.3954,,,29.8047,,30.303,,29.9166,,28.9156,29.6567
26-FEB,8,28.639939583333334,,27.2767,27.756,29.7598,29.9027,31.2544,29.6965,28.3602,27.4006,29.0244,28.7131,29.2496,,,29.7437,,30.2688,,29.7821,,28.2691,29.4068
27-FEB,8,28.617501822916665,,27.2604,28.0498,29.9663,29.9348,31.2056,29.5798,28.3744,27.5681,28.616,28.7704,28.9031,,,29.9225,,30.1728,,29.6753,,28.1452,29.4561
28-FEB,8,28.713944270833334,,27.2192,28.3329,29.9775,30.0469,30.791,29.469,28.3927,27.6427,28.1025,28.6988,28.7077,,,29.6975,,30.2877,,29.6601,,27.9216,29.6439
29-FEB,3,28.30611111111111,,27.1294,,,,29.9133,,,,28.0931,,,,,,,,,,,,29.8375
01-MAR,8,28.684891666666665,,27.1267,28.731,29.9479,30.0781,29.7173,29.2438,28.4175,27.83,28.0781,28.6933,28.7321,,,29.7273,,30.5386,,29.4835,,27.7311,29.66
02-MAR,8,28.63081328125,,27.0781,28.9185,30.1079,30.0088,29.5517,29.0831,28.4631,28.02,27.7033,28.6702,28.8867,,,30.016,,30.5944,,29.4106,,27.5561,29.7925
03-MAR,8,28.515406770833334,,27.0767,29.0256,30.2452,29.5444,29.1388,28.8854,28.4681,28.4919,27.2615,28.5329,29.3144,,,30.2095,,30.4509,,29.2789,,27.3697,29.9851
04-MAR,8,28.448620052083335,,27.2988,29.009,30.2333,29.4519,28.6648,28.7346,28.5213,28.5902,26.9742,28.7167,29.5335,,,30.3523,,30.0441,,29.2169,,27.3041,30.0612
05-MAR,8,28.357276041666665,,27.494,28.7535,29.845,29.5258,28.8654,28.5765,28.7213,28.6821,26.8263,29.0815,30.0288,,,29.9513,,29.9934,,29.3081,,27.3798,30.116
06-MAR,8,28.378431770833334,,27.9021,28.7633,29.586,29.4485,28.6735,28.81,28.6702,28.7206,26.676,28.9669,30.3196,,,29.5106,,30.3009,,29.4165,,27.3621,30.0534
07-MAR,8,28.387660677083332,,28.131,28.8119,29.4708,29.2581,29.0485,28.7813,28.6708,28.6654,26.5798,28.2294,30.3321,,,29.1525,,30.3483,,29.5261,,27.4336,30.2712
08-MAR,8,28.406603385416666,,28.1919,28.9171,29.4323,29.1523,29.3638,28.6246,28.7496,28.6738,26.471,28.1631,30.3677,,,28.8843,,30.3945,,29.7718,,27.6642,30.1352
09-MAR,8,28.438983072916667,,28.3217,29.0696,29.4488,29.0583,29.7192,28.4802,29.055,28.794,26.43,28.3892,30.2992,,,28.6066,,30.328,,29.6445,,27.7313,30.1315
10-MAR,8,28.4236546875,,28.2165,29.3333,29.381,29.0606,29.5131,28.3013,28.9556,29.056,26.5869,28.7888,29.5623,,,28.4222,,30.1398,,29.3137,,27.7327,30.2953
11-MAR,8,28.40046171875,,27.9348,29.4988,29.3292,28.9423,27.466,27.9829,28.6481,29.2246,26.7825,28.8779,29.3194,,,28.2113,,30.1243,,29.262,,28.0224,29.8346
12-MAR,8,28.28424765625,,27.6494,29.6363,29.4427,28.7754,27.3256,27.65,28.3796,29.5808,26.7275,28.7629,29.0154,,,28.0351,,29.5649,,29.3049,,28.3401,29.2732
13-MAR,8,28.20266953125,,27.5246,29.8348,29.2756,28.3902,26.921,27.5723,28.2177,30.0158,26.8258,28.976,28.6504,,,27.8693,,28.9767,,29.3484,,28.7155,28.6997
14-MAR,8,28.16661171875,,27.2835,29.7577,28.969,27.9538,28.5213,27.4223,27.9688,29.8894,26.9202,29.0973,28.15,,,27.7638,,28.5657,,29.6213,,28.9603,28.4997
15-MAR,8,28.15748125,,27.2181,29.4385,28.8108,28.0021,28.7165,27.4033,27.6642,29.4131,26.8735,28.8923,27.85,,,27.7853,,28.6317,,29.7765,,28.9483,28.5234
16-MAR,8,28.06202265625,,26.9846,29.1879,28.8404,28.1713,28.5635,27.6377,27.57,28.8246,26.8483,28.9875,27.6633,,,27.8918,,28.9061,,30.0337,,29.1016,28.4975
17-MAR,8,27.998881770833332,,26.6858,29.185,28.7956,28.2348,28.3608,27.8235,27.6471,28.6765,26.7827,29.1223,27.4306,,,27.9526,,28.6201,,30.3568,,29.2165,28.2273
18-MAR,8,27.949542708333333,,26.7081,29.465,28.6217,28.2117,28.0902,28.0852,27.726,28.4927,26.7629,29.0094,27.1142,,,27.9101,,28.4914,,30.6031,,28.8276,28.0857
19-MAR,8,27.887677864583335,,26.6954,29.6554,28.4133,28.2221,27.8171,28.0788,27.5731,28.3273,26.765,28.4533,26.7888,,,27.993,,28.5813,,30.4265,,28.8591,27.7627
20-MAR,8,27.8527140625,,26.6838,29.7119,28.2406,28.329,27.4908,28.0823,27.3656,28.2442,26.8725,28.3271,26.6685,,,27.7754,,28.9866,,30.5996,,28.8846,27.4326
21-MAR,8,27.853922135416667,,26.7808,29.8723,28.2919,28.5179,27.8808,28.4344,27.0427,28.2104,26.8533,28.3856,26.6315,,,27.5669,,29.0964,,30.742,,28.7361,27.2911
22-MAR,8,27.928433420365536,,27.1496,29.9331,28.3296,28.6,28.1104,28.4667,26.7881,28.1554,26.896,28.3863,26.5923,,,27.5761,,29.199,,30.7944,,28.5037,27.2182
23-MAR,8,27.983648691099475,,27.5046,30.0302,28.1622,28.71,27.9033,28.4913,26.9767,27.8871,26.9785,28.266,26.6104,,,27.6282,,29.303,,30.4455,,28.2712,27.1316
24-MAR,8,28.0384274151436,,27.4902,30.2206,27.8777,28.9385,28.0683,28.8527,26.8531,27.8448,27.0838,27.9721,26.8673,,,27.6709,,29.4968,,30.1538,,28.2162,27.1558
25-MAR,8,28.195082291666665,,27.4956,30.2848,27.8513,28.9575,27.9467,29.1138,26.9519,28.0831,27.31,27.6642,26.6352,,,27.745,,29.5874,,29.9916,27.4704,28.3997,27.0683
26-MAR,8,28.305157963446476,,27.8238,30.4017,27.9143,28.7427,28.0217,29.5017,26.9856,28.0656,27.3819,27.376,26.6679,,,27.7258,,29.7683,,29.7985,27.3255,28.603,26.8902
27-MAR,8,28.379293472584855,,28.1942,30.3463,28.0796,28.5063,28.171,29.6421,26.9496,27.8885,27.7652,27.1898,26.5277,,,27.7136,,29.7427,,29.4371,27.1599,28.5246,26.8379
28-MAR,8,28.4073454308094,,28.3954,30.2206,28.2694,28.4233,28.2052,29.6356,26.9694,28.0448,28.1252,27.0179,26.4165,,,,,29.5962,,29.1898,27.1242,28.3934,26.739
29-MAR,8,28.436711197916665,,28.1777,29.8773,28.4325,28.4354,28.045,29.439,27.0623,28.1038,27.8094,26.9688,26.4967,,,,,29.2226,,29.0505,28.1074,26.5849
30-MAR,8,28.20682578125,,28.0646,29.3517,28.3894,28.4742,27.8675,28.7467,27.1025,28.2423,27.3604,27.1535,26.6744,,,,,29.1865,,29.3414,,28.0089,26.7043
31-MAR,8,28.102825260416665,,27.8325,28.9317,28.4085,28.6142,27.7844,28.6452,27.1271,28.3058,27.1296,27.1442,26.6848,,,,,29.0861,,29.4657,,28.1623,26.8065
