DATE CREATED
2020-11-23T10:02:06+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
"Omega Interchangeable Thermistors - ON-950-440005, 3000 Ohm @ 25 deg C #DVY1"

UOM DEFINITIONS
Degrees Celsius

STATION
Davies Reef
LATITUDE
-18.83162
LONGITUDE
147.6345

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL0_summer_98_99,wtemp_LEVEL0_summer_99_00,wtemp_LEVEL0_summer_00_01,wtemp_LEVEL0_summer_01_02,wtemp_LEVEL0_summer_02_03,wtemp_LEVEL0_summer_03_04,wtemp_LEVEL0_summer_04_05,wtemp_LEVEL0_summer_05_06,wtemp_LEVEL0_summer_06_07,wtemp_LEVEL0_summer_07_08,wtemp_LEVEL0_summer_08_09,wtemp_LEVEL0_summer_09_10,wtemp_LEVEL0_summer_10_11,wtemp_LEVEL0_summer_11_12,wtemp_LEVEL0_summer_12_13,wtemp_LEVEL0_summer_13_14,wtemp_LEVEL0_summer_14_15,wtemp_LEVEL0_summer_15_16,wtemp_LEVEL0_summer_16_17,wtemp_LEVEL0_summer_17_18,wtemp_LEVEL0_summer_18_19,wtemp_LEVEL0_summer_19_20
26-JAN,15,28.46831388888889,29.0627,28.6319,28.1794,29.0365,27.9663,29.1521,28.1358,29.0024,28.3474,28.1567,28.8531,28.5261,28.6256,28.7808,28.5877,28.7971,29.2949,28.6922,29.3596,28.2126,28.1386,29.2189
27-JAN,15,28.497033333333334,29.1021,28.5658,28.3608,28.9908,27.9556,29.3738,27.9763,28.491,28.5047,28.3951,28.7509,28.5059,28.5022,29.0017,28.7225,28.4328,29.4977,28.8899,29.3792,28.2757,27.966,29.069
28-JAN,15,28.570594444444446,29.0677,28.6438,28.7867,28.936,28.0898,29.7502,28.2056,28.2344,28.6305,28.4857,28.4268,28.3612,28.4598,29.1148,28.8706,28.2213,29.6188,28.993,29.415,28.2613,28.1725,28.9842
29-JAN,15,28.595848611111112,29.1148,28.6658,28.9142,29.0194,28.1404,29.8788,28.4748,28.1036,28.6352,28.3247,28.0431,28.2299,28.4919,29.1976,29.1458,28.0442,29.7178,29.0822,29.3311,28.4107,27.7688,28.7243
30-JAN,15,28.58953888888889,29.2685,28.6867,28.8869,29.1035,28.2273,30.0058,28.7783,28.146,28.351,28.126,27.8714,27.9619,28.2931,29.2153,29.3185,28.0511,29.5331,28.9933,29.1271,28.5723,27.8628,28.7501
31-JAN,15,28.57158611111111,29.4469,28.4942,28.8346,29.1781,28.3169,29.9998,28.906,28.3604,28.047,27.9324,27.9491,28.1693,28.4558,29.234,29.41,27.7457,29.4469,29.1526,28.9302,28.6683,27.9619,28.8533
01-FEB,15,28.594505555555557,29.3917,28.2623,28.904,29.3344,28.4023,29.9673,29.1092,28.5804,27.8989,27.8964,28.1532,28.3017,28.6574,29.3658,29.5056,28.0039,29.4827,29.314,28.8467,28.7479,27.9028,28.827
02-FEB,15,28.59877361111111,29.2727,28.1,28.7556,29.3206,28.3894,29.6679,29.0488,28.7221,27.8548,28.0498,28.3647,28.3931,28.3565,29.4934,29.4018,28.1013,29.5059,29.4821,28.9869,28.8306,27.8984,28.8326
03-FEB,15,28.607769444444443,29.2717,27.9563,28.506,29.4831,28.3694,29.5283,29.0521,28.7644,27.7529,28.326,28.1623,28.6404,28.0966,29.6029,29.6601,27.7831,29.4793,29.5586,29.0142,28.9127,28.1197,29.0169
04-FEB,15,28.60594861111111,29.0585,27.9794,28.756,29.7352,28.3785,29.1902,29.04,28.8118,27.4644,28.5296,27.8504,28.8316,28.1447,29.2644,29.4916,27.726,29.249,29.3924,28.9403,29.0078,27.7266,29.3599
05-FEB,15,28.582720505617978,28.7798,27.8517,28.6948,29.7815,28.4835,28.8704,29.1308,28.8506,27.426,28.721,27.9808,28.9151,28.3759,29.0138,29.1265,27.7171,28.9439,29.4888,28.9151,28.3895,28.0908,29.4488
06-FEB,14,28.611104166666667,28.6767,27.72,28.335,29.9715,28.6419,28.4833,29.3083,28.9172,27.453,28.7621,27.9961,29.1343,28.565,29.2167,28.742,27.6993,28.6272,29.4759,28.9026,28.3232,28.1776,29.5123
07-FEB,14,28.588377976190475,28.8863,27.6992,28.15,30.0617,28.7985,28.2885,29.3277,29.0033,27.3231,28.6782,27.9098,29.2308,28.6628,29.4454,28.2655,27.6656,28.3953,29.6323,28.9217,28.1199,27.9477,29.6268
08-FEB,14,28.544934523809523,29.0129,27.7473,27.9088,30.0471,28.6525,28.1804,29.2481,29.1225,27.2029,28.7116,27.9233,29.2483,28.8208,29.3806,27.8451,27.7149,28.3479,29.7926,28.8485,28.0422,28.0272,29.6889
09-FEB,14,28.565643076923077,29.1406,27.69,27.8706,30.0115,28.456,28.3398,29.3981,29.0459,27.6125,28.8257,28.017,29.1933,28.7214,29.434,27.8339,27.9447,28.2288,29.1258,28.7659,27.976,27.8144,29.8233
10-FEB,13,28.53961217948718,29.0713,27.6358,27.9094,30.0781,28.4742,28.4946,29.2294,28.935,27.78,28.6849,28.1832,29.0728,28.5842,29.4573,27.9086,28.0881,28.1173,28.7438,28.8262,28.0302,28.1274,30.0587
11-FEB,13,28.558910256410257,28.7321,27.736,27.8838,30.0906,28.5392,28.479,29.2146,29.0166,28.258,28.5801,28.2833,28.8186,28.5053,29.506,27.9349,27.9895,28.1468,28.6172,28.9292,28.3046,28.5619,30.0761
12-FEB,13,28.627866987179488,28.47,27.9227,27.8988,30.1154,28.7127,28.646,29.3163,29.104,28.2216,28.6461,28.4781,28.6297,28.4922,29.6397,27.9123,27.8267,28.3071,28.6224,29.0584,28.4135,28.7318,30.1583
13-FEB,13,28.709339743589744,28.2827,28.1065,28.0675,30.1085,28.8123,28.909,29.3854,29.1795,28.3138,28.8609,28.6613,28.5315,28.5805,29.7576,27.9765,27.7632,28.1578,28.74,29.0673,28.5221,28.7702,30.229
14-FEB,13,28.758464743589744,28.2319,28.304,28.3271,29.8906,29.0102,29.0054,29.1629,29.3023,28.5105,28.959,28.6279,28.619,28.6975,29.6766,28.0696,27.8782,28.1251,28.9172,29.2639,28.6544,29.0296,30.0399
15-FEB,13,28.715658653846155,28.36,28.389,28.4917,29.3952,28.9004,29.1731,28.7654,29.2918,28.4218,28.9805,28.9151,28.7871,28.652,29.5122,28.0985,28.0548,28.0751,29.0974,29.4453,28.6947,28.9583,30.3012
16-FEB,13,28.631046474358975,28.4775,28.2654,28.6023,28.9827,28.6885,29.1767,28.575,29.1683,28.4469,28.7236,29.2148,28.9554,28.6362,29.2363,28.2869,28.1725,28.0268,29.1571,29.3117,28.7611,28.6942,30.5874
17-FEB,13,28.57408173076923,28.6621,28.0958,28.1777,28.9015,28.6606,29.2242,28.7075,29.0886,28.4674,28.5163,29.2449,28.9726,28.6711,28.989,28.1409,28.2128,27.9951,29.3253,29.2772,28.698,28.6103,30.4715
18-FEB,13,28.53023717948718,28.9556,28.0319,27.9996,28.9435,28.6698,29.1256,28.7254,29.1167,28.0333,28.3398,29.4916,28.899,28.7258,28.8437,28.1355,28.1267,28.0242,29.5268,29.2968,28.855,28.6327,30.4135
19-FEB,14,28.466319508448542,29.1625,28.1192,27.9656,29.1529,28.7773,29.0496,28.7173,29.2232,27.6255,28.0555,29.2596,28.5553,28.7053,28.8321,28.4797,28.1408,28.0792,29.7126,29.5055,29.0573,28.7415,30.4142
20-FEB,14,28.475723214285715,29.2529,28.2465,28.0067,29.1446,28.8254,29.075,28.6931,29.315,27.5389,28.1914,29.5183,28.538,28.6646,28.7926,28.7724,28.2545,28.3216,29.7835,29.5874,29.1097,28.8645,30.4591
21-FEB,14,28.474669642857144,28.995,28.2504,28.0969,29.1085,28.9258,29.2154,28.716,29.2243,27.493,28.3125,29.4165,28.5453,28.7835,28.8851,28.9675,28.5185,28.4786,29.7539,29.5055,29.0199,29.1187,30.392
22-FEB,14,28.527349702380953,28.999,28.1963,28.1658,29.195,29.069,29.3469,28.7183,29.0907,27.4516,28.4259,29.0151,28.6465,28.831,29.045,28.95,28.4147,28.5257,29.4161,29.5928,28.9525,28.9974,30.2128
23-FEB,14,28.555912202380952,29.039,28.1879,28.051,29.2673,29.1265,29.4002,28.7358,28.9334,27.4817,28.552,28.6394,28.7297,28.8191,28.9788,28.8895,28.2338,28.8083,28.9794,29.5349,28.7574,28.8756,29.8165
24-FEB,14,28.54806994047619,29.0869,28.151,28.0477,29.1348,29.1221,29.449,28.7546,28.7633,27.4656,28.6036,28.5272,28.7771,28.1624,28.8497,28.6696,28.1335,29.0142,28.7638,29.4176,28.4997,28.6169,29.3907
25-FEB,14,28.54833630952381,28.9833,27.8721,28.1844,29.025,29.1744,29.6467,28.7031,28.6248,27.5875,28.5966,28.4288,28.8108,28.0163,28.8141,28.7899,28.0484,29.1037,28.8742,29.2564,28.5476,28.2311,29.299
26-FEB,15,28.559706821480408,28.9069,27.9554,28.2579,29.0563,29.2798,29.5383,28.6704,28.6133,27.674,28.3834,28.271,28.6607,27.961,28.8026,28.84,28.0513,29.1816,29.0882,29.055,28.7697,28.034,29.2003
27-FEB,15,28.5805375,28.7904,27.9406,28.4115,29.1288,29.4531,29.7694,28.6223,28.6558,27.583,28.1221,28.1649,28.4841,28.0194,28.627,28.796,28.1023,29.1963,29.2814,28.9951,28.846,27.9326,29.319
28-FEB,15,28.586919444444444,28.6404,27.771,28.6088,29.0858,29.3244,29.8421,28.5367,28.6976,27.6826,28.1286,27.9477,28.4024,27.9337,28.6041,28.9053,28.0677,29.2742,29.499,28.9802,28.7748,27.9378,29.5267
29-FEB,4,28.204765625,,27.8142,,,,29.5158,,,,27.9994,,,,28.7297,,,,29.6467,,,,29.7085
01-MAR,15,28.51000144092219,28.7023,27.8644,28.669,28.96,29.2685,29.1338,28.4925,28.6999,27.7073,27.931,27.946,28.4375,27.9224,28.7472,28.9912,28.0227,29.2728,29.8154,28.9934,28.6741,27.8394,29.5715
02-MAR,15,28.455574712643678,28.911,27.7515,28.5648,28.9548,29.0581,28.8379,28.4696,28.702,27.6955,27.6592,27.8925,28.47,27.9638,28.8893,29.2278,27.9617,29.3582,29.5318,29.0541,28.7206,27.7633,29.4155
03-MAR,15,28.35622777777778,29.0508,27.6833,28.5956,29.0325,28.4246,28.5729,28.4327,28.5726,27.8962,27.4651,27.9915,28.6411,28.0791,29.0022,29.2042,27.9626,29.1877,29.1259,29.0333,28.8393,27.7016,29.4815
04-MAR,15,28.353334722222222,29.2158,27.7425,28.5846,28.9231,28.5398,28.4483,28.3498,28.6375,27.9892,27.3385,28.1896,28.9577,28.2998,28.9961,29.1413,27.8562,28.8837,28.9132,28.957,28.8222,27.6904,29.7249
05-MAR,15,28.371390277777778,29.3323,27.9098,28.2058,28.7008,28.7269,28.4277,28.4225,28.63,27.9829,27.3126,28.348,29.1988,28.464,28.9051,28.9693,27.7752,28.8706,28.7561,29.0906,28.7914,27.7355,29.78
06-MAR,15,28.366284722222222,29.3713,28.0633,28.2069,28.5946,28.6992,28.5913,28.5596,28.5421,28.0206,27.2224,28.1954,29.0772,28.518,28.922,28.696,27.6787,29.1256,28.7649,29.2651,28.7954,27.759,29.7175
07-MAR,15,28.372184722222222,29.3167,28.1658,28.4004,28.6654,28.5846,28.7304,28.4935,28.5282,27.9866,27.1382,27.7341,29.3,28.0792,28.911,28.2769,27.6906,29.272,28.9618,29.4537,28.5174,27.7705,29.618
08-MAR,15,28.36113888888889,29.131,28.1788,28.5165,28.6971,28.5058,28.8619,28.326,28.7176,28.0521,27.0056,27.6257,29.7241,27.7644,28.6238,28.1352,27.5099,29.2944,29.1567,29.4519,28.2716,28.0265,29.4454
09-MAR,15,28.329258333333332,28.7258,28.1335,28.584,28.705,28.4558,29.0594,28.2633,28.8723,27.9966,26.9538,27.8527,29.4022,27.8188,28.3749,28.0748,27.3722,29.3056,29.1474,29.3013,27.987,28.1097,29.4764
10-MAR,15,28.280891666666665,28.519,28.0265,28.6769,28.5688,28.3627,29.0981,28.1869,28.8215,28.1337,26.9365,28.0078,28.9966,27.7863,28.2476,28.0172,27.1528,29.0919,28.9838,29.0295,27.9531,28.0705,29.47
11-MAR,15,28.241936111111112,28.4598,27.9827,28.7627,28.5606,28.2225,29.0352,28.1169,28.5974,28.3854,27.0104,28.0355,28.7874,27.6552,27.9455,27.9806,27.0607,28.6845,28.8609,29.0317,27.9127,28.1568,29.2753
12-MAR,15,28.182909722222224,28.4944,27.9756,28.83,28.6319,28.0765,28.864,27.9035,28.4484,28.4439,26.996,27.8515,28.5246,27.562,27.8532,27.831,26.9182,28.5005,28.9651,29.0135,27.8098,28.3744,28.5565
13-MAR,15,28.1284125,28.4744,27.9175,28.951,28.5431,27.9598,28.7735,27.94,28.3542,28.5888,26.9759,27.9985,28.2271,27.5142,27.8385,27.7415,26.9496,28.4656,28.9924,29.104,27.7899,28.5348,28.0603
14-MAR,15,28.07296388888889,28.4058,27.7383,28.9863,28.2608,27.8929,28.841,27.8538,28.1851,28.6969,27.0811,27.9764,28.0215,27.6342,27.8776,27.7595,26.9744,28.3624,29.0835,29.2714,27.8113,28.7074,27.9414
15-MAR,15,28.036581944444446,28.3583,27.7565,28.7046,28.2463,28.0052,28.8481,27.8425,28.0623,28.4863,26.995,27.933,27.8988,27.8312,27.7272,27.8336,27.1097,28.3579,29.1085,29.2538,27.9162,28.7816,28.1776
16-MAR,15,28.002320833333332,28.1963,27.67,28.5904,28.2702,28.0894,28.7027,28.0023,28.0793,28.1287,26.9044,28.0179,27.8464,27.9866,27.7251,27.8619,27.2892,28.4435,29.0174,29.4119,28.054,28.7953,28.1214
17-MAR,15,27.96635,28.0177,27.5135,28.6725,28.1792,28.0815,28.5781,28.0673,28.1426,28.001,26.8937,28.0052,27.7754,28.0881,27.8155,27.9124,27.3895,28.3313,28.5778,29.6838,28.1032,28.6592,27.9582
18-MAR,15,27.963084722222224,27.9438,27.5221,28.741,28.174,27.9665,28.5096,28.06,28.1439,27.8944,26.9374,27.8128,27.7068,28.2019,27.791,28.0897,27.4984,28.2578,28.737,29.7855,28.2035,28.534,27.8681
19-MAR,15,27.938144444444443,27.8738,27.4865,28.8477,28.191,27.9121,28.3933,28.1121,28.0239,27.8256,26.8739,27.6534,27.5967,28.3005,27.6971,27.9426,27.3586,28.3483,28.911,29.7613,28.1683,28.4902,27.7553
20-MAR,15,27.864441666666668,27.8123,27.4331,28.9596,28.1883,27.9977,28.259,28.096,27.9494,27.8598,26.9186,27.6541,27.5508,28.3465,27.6699,27.7351,27.1378,28.547,29.0992,29.7731,28.2141,28.448,27.6892
21-MAR,15,27.861425,27.9704,27.4581,29.0069,28.2192,28.1427,28.2219,28.12,27.9094,27.8984,26.9356,27.664,27.5326,28.4653,27.9047,27.7997,27.0852,28.6274,29.2485,29.9221,28.1954,28.2576,27.7141
22-MAR,15,27.92262638888889,28.2088,27.5985,29.0246,28.2204,28.2173,28.3973,28.261,27.8957,27.9316,26.9981,27.6646,27.6275,28.581,28.1348,27.7985,27.1284,28.6485,29.344,29.9586,27.926,27.9466,27.6136
23-MAR,15,27.94383286908078,28.4333,27.745,29.0479,28.1533,28.2756,28.5217,28.3463,27.8188,27.7298,27.0048,27.5895,27.5476,28.6841,28.256,27.826,27.1797,28.6719,29.3552,29.9395,27.9227,27.9117,27.6502
24-MAR,15,27.94338611111111,28.3956,27.8423,29.1219,28.0967,28.3783,28.5552,28.4556,27.7926,27.7597,27.0031,27.479,27.5803,29.1328,28.3586,27.8394,27.2056,28.7985,29.1953,29.6169,27.9106,28.0785,27.7269
25-MAR,15,27.934853963838666,28.1256,27.905,29.1617,28.0283,28.4302,28.3794,28.5452,27.8076,27.7932,27.1969,27.3461,27.5401,29.1458,28.1966,27.8222,27.1172,28.8251,28.9853,29.3029,27.8947,28.3385,27.7153
26-MAR,15,27.926584722222223,27.9735,27.9729,29.1956,27.9852,28.2869,28.2113,28.6102,27.7428,27.7612,27.3759,27.2828,27.4594,28.787,27.9292,27.8033,26.933,28.9571,28.8031,28.7591,27.9006,28.4043,27.6174
27-MAR,15,27.916184722222223,27.9829,28.0156,29.155,28.109,27.9694,28.2019,28.7652,27.6719,27.6429,27.5029,27.1308,27.4267,28.2386,27.7088,27.7603,26.9706,28.8469,28.8535,28.4369,27.9025,28.5694,27.7611
28-MAR,15,27.92935138888889,28.0329,28.0825,28.9846,28.2442,27.891,28.2008,28.7669,27.6999,27.6319,27.5338,26.9999,27.392,27.9899,27.6055,27.7574,27.2355,28.7193,28.9197,28.3546,27.8742,28.4011,27.7049
29-MAR,15,27.889404166666665,28.0698,27.8713,28.8144,28.2944,27.9333,28.1071,28.4792,27.7245,27.6668,27.2581,27.0174,27.4667,27.8299,27.5767,27.7278,27.4115,28.4565,28.9185,28.5549,27.9415,28.2832,27.6882
30-MAR,15,27.79623888888889,28.0471,27.7298,28.4946,28.2444,27.9575,28.0398,28.2192,27.6606,27.8035,27.0041,27.1161,27.5362,27.7881,27.6297,27.7092,27.4823,28.3424,28.9279,28.7657,28.0517,28.2919,27.7813
31-MAR,15,27.766908333333333,27.9775,27.6231,28.3006,28.2804,28.0179,27.941,28.1073,27.7901,27.8106,26.9778,27.3655,27.5104,27.8613,27.6085,27.8193,27.4724,28.3393,28.9374,28.961,28.0763,28.2783,27.8983
