DATE CREATED
2020-11-19T11:37:38+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
MEA2173 SDI-12 Smart Temperature Sensor 8

UOM DEFINITIONS
Degrees Celsius

STATION,Lizard Island
LATITUDE,-14.68752
STATION,145.4635

BLEACH THRESHOLDS
SUMMER-BEGINNING,TEMPERATURE,THRESHOLD-DAYS,ACTUAL-DAYS
2005-11-01T00:00:00,30.2,4.0,0
2005-11-01T00:00:00,30.3,2.0,0
2005-11-01T00:00:00,30.4,0.0,0
2006-11-01T00:00:00,29.7,17.0,0
2006-11-01T00:00:00,29.8,13.0,0
2006-11-01T00:00:00,29.9,10.0,0
2006-11-01T00:00:00,30.0,7.0,0
2006-11-01T00:00:00,30.1,6.0,0
2006-11-01T00:00:00,30.2,4.0,0
2006-11-01T00:00:00,30.3,2.0,0
2006-11-01T00:00:00,30.4,0.0,0
2007-11-01T00:00:00,29.7,17.0,0
2007-11-01T00:00:00,29.8,13.0,0
2007-11-01T00:00:00,29.9,10.0,0
2007-11-01T00:00:00,30.0,7.0,0
2007-11-01T00:00:00,30.1,6.0,0
2007-11-01T00:00:00,30.2,4.0,0
2007-11-01T00:00:00,30.3,2.0,0
2007-11-01T00:00:00,30.4,0.0,0
2008-11-01T00:00:00,29.7,17.0,0
2008-11-01T00:00:00,29.8,13.0,0
2008-11-01T00:00:00,29.9,10.0,0
2008-11-01T00:00:00,30.0,7.0,0
2008-11-01T00:00:00,30.1,6.0,0
2008-11-01T00:00:00,30.2,4.0,0
2008-11-01T00:00:00,30.3,2.0,0
2008-11-01T00:00:00,30.4,0.0,0
2009-11-01T00:00:00,29.7,17.0,0
2009-11-01T00:00:00,29.8,13.0,0
2009-11-01T00:00:00,29.9,10.0,0
2009-11-01T00:00:00,30.0,7.0,0
2009-11-01T00:00:00,30.1,6.0,0
2009-11-01T00:00:00,30.2,4.0,0
2009-11-01T00:00:00,30.3,2.0,0
2009-11-01T00:00:00,30.4,0.0,0
2010-11-01T00:00:00,29.7,17.0,22
2010-11-01T00:00:00,29.8,13.0,18
2010-11-01T00:00:00,29.9,10.0,13
2010-11-01T00:00:00,30.0,7.0,10
2010-11-01T00:00:00,30.1,6.0,10
2010-11-01T00:00:00,30.2,4.0,9
2010-11-01T00:00:00,30.3,2.0,7
2010-11-01T00:00:00,30.4,0.0,3
2011-11-01T00:00:00,29.7,17.0,9
2011-11-01T00:00:00,29.8,13.0,7
2011-11-01T00:00:00,29.9,10.0,6
2011-11-01T00:00:00,30.0,7.0,4
2011-11-01T00:00:00,30.1,6.0,2
2011-11-01T00:00:00,30.2,4.0,0
2011-11-01T00:00:00,30.3,2.0,0
2011-11-01T00:00:00,30.4,0.0,0
2012-11-01T00:00:00,29.7,17.0,12
2012-11-01T00:00:00,29.8,13.0,9
2012-11-01T00:00:00,29.9,10.0,6
2012-11-01T00:00:00,30.0,7.0,4
2012-11-01T00:00:00,30.1,6.0,3
2012-11-01T00:00:00,30.2,4.0,3
2012-11-01T00:00:00,30.3,2.0,3
2012-11-01T00:00:00,30.4,0.0,1
2013-11-01T00:00:00,29.7,17.0,0
2013-11-01T00:00:00,29.8,13.0,0
2013-11-01T00:00:00,29.9,10.0,0
2013-11-01T00:00:00,30.0,7.0,0
2013-11-01T00:00:00,30.1,6.0,0
2013-11-01T00:00:00,30.2,4.0,0
2013-11-01T00:00:00,30.3,2.0,0
2013-11-01T00:00:00,30.4,0.0,0
2014-11-01T00:00:00,29.7,17.0,0
2014-11-01T00:00:00,29.8,13.0,0
2014-11-01T00:00:00,29.9,10.0,0
2014-11-01T00:00:00,30.0,7.0,0
2014-11-01T00:00:00,30.1,6.0,0
2014-11-01T00:00:00,30.2,4.0,0
2014-11-01T00:00:00,30.3,2.0,0
2014-11-01T00:00:00,30.4,0.0,0
2015-11-01T00:00:00,29.7,17.0,0
2015-11-01T00:00:00,29.8,13.0,0
2015-11-01T00:00:00,29.9,10.0,0
2015-11-01T00:00:00,30.0,7.0,0
2015-11-01T00:00:00,30.1,6.0,0
2015-11-01T00:00:00,30.2,4.0,0
2015-11-01T00:00:00,30.3,2.0,0
2015-11-01T00:00:00,30.4,0.0,0
2016-11-01T00:00:00,29.7,17.0,0
2016-11-01T00:00:00,29.8,13.0,0
2016-11-01T00:00:00,29.9,10.0,0
2016-11-01T00:00:00,30.0,7.0,0
2016-11-01T00:00:00,30.1,6.0,0
2016-11-01T00:00:00,30.2,4.0,0
2016-11-01T00:00:00,30.3,2.0,0
2016-11-01T00:00:00,30.4,0.0,0
2017-11-01T00:00:00,29.7,17.0,0
2017-11-01T00:00:00,29.8,13.0,0
2017-11-01T00:00:00,29.9,10.0,0
2017-11-01T00:00:00,30.0,7.0,0
2017-11-01T00:00:00,30.1,6.0,0
2017-11-01T00:00:00,30.2,4.0,0
2017-11-01T00:00:00,30.3,2.0,0
2017-11-01T00:00:00,30.4,0.0,0
2018-11-01T00:00:00,29.7,17.0,5
2018-11-01T00:00:00,29.8,13.0,4
2018-11-01T00:00:00,29.9,10.0,3
2018-11-01T00:00:00,30.0,7.0,3
2018-11-01T00:00:00,30.1,6.0,3
2018-11-01T00:00:00,30.2,4.0,1
2018-11-01T00:00:00,30.3,2.0,1
2018-11-01T00:00:00,30.4,0.0,1
2019-11-01T00:00:00,29.7,17.0,26
2019-11-01T00:00:00,29.8,13.0,23
2019-11-01T00:00:00,29.9,10.0,17
2019-11-01T00:00:00,30.0,7.0,13
2019-11-01T00:00:00,30.1,6.0,10
2019-11-01T00:00:00,30.2,4.0,8
2019-11-01T00:00:00,30.3,2.0,6
2019-11-01T00:00:00,30.4,0.0,4
