26-NOV,19,27.360251126126126,26.889,27.3888,27.0156,27.7135,26.0797,27.2298,27.7764,26.8871,27.3065,,,,,,,27.1233,27.5786,27.0656
27-NOV,19,27.430101237345333,26.7775,27.4123,27.0048,27.8265,26.0716,27.3876,28.1204,26.9662,27.3269,,,,,,,27.1417,26.8086,27.0169
28-NOV,19,27.400669005847952,26.6513,27.5542,26.8517,27.9708,26.1776,27.2,27.8689,27.1007,27.3498,,,,,,,27.2103,28.0123,27.0028
29-NOV,19,27.46059153318078,26.7433,27.424,27.1033,27.9325,26.2934,27.4583,27.7179,27.2608,27.5655,,,,,,,27.4198,27.3037,26.9263
30-NOV,18,27.48016522811344,26.6746,27.3206,26.7602,27.8483,26.4998,27.6509,27.9109,27.5265,27.7724,,,,,,,27.4522,27.6509,26.901
01-DEC,18,27.554682680151707,26.7329,27.2431,26.8985,27.8323,26.6819,27.5759,28.3232,27.6164,27.7842,,,,,,,27.796,28.219,27.0782
02-DEC,18,27.640325153374235,26.6417,27.344,27.309,27.9096,26.6963,27.6751,28.6992,27.6563,27.769,,,,,,,27.9026,28.6934,27.2388
03-DEC,18,27.662764705882353,26.6725,27.3488,27.4604,28.1683,26.9313,27.4316,28.7706,27.4933,27.8776,,,,,,,28.1191,28.6077,27.3906
04-DEC,18,27.751781927710844,26.6348,27.2825,27.3167,28.4202,27.2074,27.6839,28.6647,27.2073,28.3359,,,,,,,28.3596,28.4969,27.6953
05-DEC,18,27.764930402930403,26.6271,27.2002,27.4056,28.3625,27.1564,27.9016,28.7012,27.1682,28.5385,,,,,,,28.0449,28.3835,27.8126
06-DEC,18,27.837569343065695,26.6344,27.2996,27.5508,28.3806,26.912,27.9812,28.5734,27.0535,28.932,,,,,,,28.2194,27.4878,27.8011
07-DEC,18,27.855773881499395,26.5473,27.4377,27.2858,28.5927,26.7753,27.9704,28.7628,27.3537,28.9187,,,,,,,28.2367,27.8924,27.509
08-DEC,18,27.898654632972324,26.6802,27.2931,27.225,28.7256,26.8024,27.9084,28.6355,27.2473,28.9538,,,,,,,28.3859,28.1763,27.2217
09-DEC,19,28.024519906323185,27.0815,27.4785,27.706,28.8781,26.839,28.0367,28.7979,27.4617,28.6655,,,,,,,28.259,28.2144,27.0163
10-DEC,19,28.047173099415204,26.8081,27.5581,28.0885,28.9569,26.794,27.8804,28.9294,29.0438,,,,,,,28.189,28.1462,26.9379
11-DEC,19,28.093736596736598,27.079,27.4698,27.7554,28.8756,26.8916,28.0849,29.0002,27.9524,29.4317,,,,,,,28.18,28.0498,27.3117
12-DEC,19,28.04859747706422,27.2648,27.2796,27.7596,28.7773,27.0121,27.9367,28.8063,27.9329,29.349,,,,,,,28.1443,28.1139,27.5204
13-DEC,19,27.958533034714446,27.0956,27.1606,27.5617,28.8175,26.8869,28.1575,28.7991,27.7636,28.8564,,,,,,,28.0844,28.1806,27.6579
14-DEC,19,27.961182926829267,27.0446,27.31,27.8235,28.8488,26.7421,27.9146,28.6723,27.6725,29.0223,,,,,,,28.1247,28.2692,27.5824
15-DEC,19,27.9623399122807,27.1283,27.6665,27.8981,28.7292,26.7409,27.8603,28.1935,27.7012,29.1144,,,,,,,28.1811,28.1703,27.9297
16-DEC,19,28.093645555555554,27.3965,27.9688,28.004,28.7417,26.9603,27.8348,28.9725,27.6014,29.4195,,,,,,,28.159,28.0733,27.8413
17-DEC,19,28.13878610804851,27.5235,27.9731,27.9648,28.8292,26.9371,28.2561,28.9384,27.4715,29.9156,,,,,,,28.0681,27.5544,28.1731
18-DEC,19,28.16203687150838,27.8525,27.8671,27.8748,28.9204,27.0824,28.3018,29.2361,27.6038,29.8928,,,,,,,28.1067,28.2269,27.6813
19-DEC,19,28.133412280701755,27.659,27.8385,27.9535,28.7204,27.1235,28.1221,28.9676,27.6861,29.6915,,,,,,,28.1039,28.3911,27.8565
20-DEC,19,28.210302530253024,27.7767,27.8223,28.0308,28.6888,27.0484,28.2942,29.4655,27.9563,29.689,,,,,,,28.3741,28.7242,27.849
21-DEC,19,28.230019758507137,27.5031,27.7631,28.26,28.769,26.8694,28.3101,29.3163,28.0858,28.6845,,,,,,,28.3458,28.7995,27.805
22-DEC,19,28.15195054945055,27.3919,27.7943,28.1319,28.2617,26.7755,28.3764,29.0719,28.2605,28.9183,,,,,,,28.4205,29.1167,27.8574
23-DEC,19,28.113099780701756,27.4183,27.906,28.1594,28.3669,27.0135,28.4134,28.918,28.4049,28.785,,,,,,,28.4841,28.9417,27.9978
24-DEC,19,28.1231600877193,27.3985,27.7344,28.3656,28.2192,27.0378,28.5618,29.2626,28.272,28.7921,,,,,,,28.6324,28.2977,28.1178
25-DEC,19,28.192811594202897,27.4329,27.8755,28.41,28.5648,27.1864,28.6052,29.1898,28.5035,,,,,,,28.6519,28.7174,28.2278
26-DEC,19,28.193201576576577,27.6981,27.7777,28.3408,28.6983,27.4213,28.2674,29.0151,28.3777,,,,,,,28.6194,28.6065,28.1731
27-DEC,18,28.23390156062425,27.7933,27.8014,28.1323,28.5871,27.4954,28.2149,29.0837,28.3276,,,,,,,28.8586,28.5462,28.1381
28-DEC,17,28.369876073619633,27.9783,28.3076,28.3431,28.5942,27.2788,28.2124,29.459,28.5113,,,,,,,,28.8351,28.391,28.1809
29-DEC,18,28.397579383886256,28.3042,28.2924,28.4956,28.5467,27.3821,28.2963,29.1338,28.7145,,,,,,,,28.8121,28.2101,28.0661
30-DEC,18,28.35734222737819,28.2304,28.0883,28.1381,28.6648,27.3592,28.1984,29.0458,28.762,,,,,,,28.8194,28.0213,28.0952
31-DEC,18,28.254556430446193,28.1119,27.9652,27.2611,28.1064,28.9571,28.3265,,,,,,,29.0185,27.8614,28.3201
01-JAN,17,28.24484936708861,28.3454,27.7448,27.8821,28.4943,27.5223,28.134,28.9635,28.4242,28.601,,,,,,,29.0817,27.8062,28.478
02-JAN,17,28.302193508114858,28.4973,27.7427,28.2085,28.462,27.3866,28.2349,29.0023,28.5337,28.4711,,,,,,,29.0818,27.8919,28.5089
03-JAN,17,28.307431673052363,28.5606,27.6948,28.2891,28.5458,27.4226,28.2971,29.0539,28.7429,28.648,,,,,,,29.1158,27.9321,28.3757
04-JAN,18,28.426802696078433,28.534,27.5954,28.7108,28.679,27.5019,28.258,29.4786,28.8105,28.8338,,,,,,,28.914,27.9587,28.2263
05-JAN,18,28.483348300970874,28.3092,27.5879,28.7206,28.7539,27.6696,28.53,29.0774,28.583,28.758,,,,,,,29.0598,28.0663,28.3409
06-JAN,18,28.529055555555555,28.6979,27.5631,28.6577,28.8215,27.6539,28.697,29.2052,28.7179,29.0923,,,,,,,28.8219,28.0226,28.7088
07-JAN,18,28.58860476190476,28.711,27.5996,28.9946,28.9665,27.7469,28.6039,29.3233,28.9136,29.1078,,,,,,,28.8315,28.0406,28.5442
08-JAN,18,28.52193037214886,28.821,27.6183,28.7271,29.0471,27.9302,28.1834,29.2971,28.9008,29.1409,,,,,,,28.9358,28.1733,28.4788
09-JAN,17,28.415282555282555,28.6469,27.5073,28.325,28.8634,27.9555,28.2042,29.2386,28.6524,29.4217,,,,,,,28.9696,28.305,28.4464
10-JAN,18,28.434605231866826,28.8292,27.5165,28.1794,28.9921,28.1774,28.2514,29.1796,28.5541,29.4405,,,,,,,28.8324,28.5322,28.5449
11-JAN,18,28.46393691588785,28.2854,27.4729,27.9856,28.9117,28.2626,28.6538,28.9128,28.5104,29.3475,,,,,,,28.8175,28.4733,28.3769
12-JAN,18,28.43255023364486,28.2523,27.5604,27.8213,28.8481,28.273,28.9195,28.6544,28.3133,29.2803,,,,,,,28.8852,28.2839,28.4842
13-JAN,18,28.453709112149532,28.2315,27.7246,27.8467,28.8557,28.4858,28.8211,28.6885,28.5153,29.4197,,,,,,,28.9154,28.2046,28.4243
14-JAN,18,28.47792998833139,28.3181,27.7379,27.8904,28.7761,28.6182,28.7644,28.7453,28.7445,29.3929,,,,,,,29.1334,28.2892,28.3322
15-JAN,18,28.576194895591648,28.3171,27.8798,28.0385,28.8361,28.3923,28.7166,28.9334,28.8027,29.356,,,,,,,29.2671,28.2653,28.6118
16-JAN,18,28.58189571263036,28.3008,28.0829,28.0919,28.642,28.1039,28.7513,29.0416,28.8478,,,,,,,28.9136,28.2317,28.9259
17-JAN,18,28.639569105691056,28.2967,28.2206,28.4108,28.7421,28.0197,28.9747,29.1095,29.0115,,,,,,,28.5292,28.2651,28.9012
18-JAN,18,28.614127906976744,28.3292,28.1767,28.4754,28.816,28.1014,29.2344,28.9704,29.1123,29.6235,,,,,,,28.5722,28.1795,29.0208
19-JAN,18,28.577345307068367,28.1792,28.1956,28.1735,29.0162,28.1675,28.9864,28.7234,29.2147,29.6439,,,,,,,28.7169,28.2204,29.0245
20-JAN,18,28.602981481481482,28.5329,27.8908,28.3729,29.0112,28.1485,28.8873,28.7213,29.1208,29.4579,,,,,,,28.6017,28.2858,29.2564
21-JAN,18,28.644955967555042,28.6215,28.0557,28.4785,29.1441,28.3359,28.8555,28.6769,28.6937,29.2631,,,,,,,28.4506,28.3167,29.0794
22-JAN,18,28.717015294117648,28.6179,28.5145,28.6525,29.0925,28.5704,28.7155,28.9293,28.7342,29.0329,,,,,,,28.3952,28.3429,29.228
23-JAN,18,28.735584905660378,28.7002,28.7219,28.5663,29.2339,28.6148,28.4768,29.0017,28.7698,29.005,,,,,,,28.3376,28.4568,29.4069
24-JAN,18,28.73887935034803,28.5758,28.7071,28.7254,29.2065,28.854,28.5108,28.9835,28.6595,29.0733,,,,,,,28.2717,28.5069,29.5063
25-JAN,18,28.813290697674418,28.8381,28.6821,28.6192,29.311,28.8709,28.5061,29.0487,28.5873,29.0024,,,,,,,28.3456,28.4832,29.8509
26-JAN,18,28.783164108618653,28.7592,28.6056,28.4175,29.1523,28.959,28.4278,29.0,28.4799,28.8971,,,,,,,28.4344,28.3775,29.6272
27-JAN,18,28.81424030037547,28.8642,28.895,28.4602,28.8446,28.9111,28.5183,29.0613,28.1283,28.8816,,,,,,,28.3949,28.2708,29.3665
28-JAN,15,28.808984700973575,29.1285,29.2056,28.599,28.7234,28.9401,28.5872,28.6226,28.2374,28.914,,,,,,,28.411,28.3162,29.2976
29-JAN,15,28.883349582172702,29.2281,29.3188,28.8831,28.5841,28.6821,28.4712,28.6585,28.1452,28.7409,,,,,,,28.517,28.2727,29.2938
30-JAN,15,28.842695530726257,29.1719,29.2423,29.1415,28.7336,28.8107,28.2935,28.552,28.0255,28.5913,,,,,,,28.632,28.2318,28.9667
31-JAN,15,28.877582402234637,28.8938,29.4396,29.1573,29.0647,28.673,28.1785,28.3883,28.3876,28.833,,,,,,,28.6991,28.2948,29.1814
01-FEB,16,28.945763560500694,28.8906,29.505,29.3219,29.2555,28.6299,28.1773,28.3381,28.3474,,,,,,,,28.8499,28.3978,29.0401
02-FEB,16,28.911025641025642,28.7469,29.1983,29.3779,29.3456,28.5629,28.1337,28.4497,28.4017,,,,,,,,28.8615,28.3315,28.9115
03-FEB,16,28.868028683181226,28.6023,28.6975,29.2204,29.026,28.4851,28.44,28.2306,28.4517,,,,,,,,29.1542,28.3011,29.1656
04-FEB,17,28.950409560723514,28.6517,29.2258,29.3167,29.2699,28.4149,28.5426,28.1478,28.7556,,,,,,,,29.2909,28.2556,29.3008
05-FEB,16,28.920860677083333,28.4365,29.149,29.2902,29.1521,28.3062,28.7936,28.1687,28.4778,,,,,,,,28.7658,28.2519,29.4939
06-FEB,16,28.983256510416666,28.2652,29.1275,29.7875,29.3062,28.4218,28.8931,28.0388,28.7883,,,,,,,,28.5972,28.2347,29.6833
07-FEB,17,28.947868725868727,28.1863,29.1475,29.5542,29.4556,28.2951,28.8458,28.135,28.6415,,,,,,,,28.5643,28.419,29.8194
08-FEB,16,28.97439477124183,28.1704,28.9717,29.699,29.2953,28.1191,28.7957,28.147,28.8732,,,,,,,,28.4281,28.3309,29.8441
09-FEB,16,28.974202684563757,28.14,28.871,29.6831,29.2455,28.1766,28.9855,28.1173,28.7962,,,,,,,,28.2951,28.3492,29.9049
10-FEB,15,28.890121169916434,28.0754,28.8225,29.3052,29.3355,28.2196,29.0078,28.0526,28.8373,,,,,,,,28.3444,28.7157,29.8665
11-FEB,15,28.862075418994415,28.1127,28.6891,28.9327,29.3036,28.2867,28.8994,28.2367,28.5745,,,,,,,,28.4632,28.8551,29.7493
12-FEB,16,28.90428802153432,28.3708,28.7498,29.539,29.3281,28.5407,28.7005,28.2909,28.7744,,,,,,,,28.705,29.0365,29.6444
13-FEB,16,28.890255570117954,28.201,28.7147,29.5638,29.2913,28.6604,28.7592,28.368,28.7262,,,,,,,,28.7722,29.1815,29.6725
14-FEB,16,28.868064304461942,28.4596,28.9089,29.2146,29.3563,28.6832,28.632,28.3056,28.7599,,,,,,,,28.8043,28.9708,29.9078
15-FEB,16,28.837777777777777,28.37,29.0393,28.7121,29.3007,28.3229,28.0834,28.2776,28.8802,,,,,,,,28.8506,28.4803,29.9245
16-FEB,16,28.77624836601307,28.45,28.8831,28.5479,29.138,28.4763,28.5717,28.9992,,,,,,,,28.9433,28.6549,29.1515
17-FEB,16,28.770149019607842,28.4979,28.6037,28.7369,29.1553,28.4755,28.0308,28.7152,28.9264,,,,,,,,28.8795,28.9372,28.929
18-FEB,16,28.763989569752283,28.4413,28.4998,28.6638,29.3133,28.1964,27.9959,28.6647,28.9715,,,,,,,,28.8465,28.9313,28.9108
19-FEB,16,28.79161668839635,28.6327,28.4989,28.6554,29.2707,28.0415,27.8161,28.541,,,,,,,,29.1676,29.0383,29.6549
20-FEB,16,28.730470588235296,28.4835,28.4283,28.7748,29.2804,27.9276,27.445,28.4815,,,,,,,,29.361,29.094,28.4995
21-FEB,16,28.691525691699606,28.7454,28.461,28.9152,29.1191,27.8496,27.6541,28.8091,28.6614,,,,,,,,29.0827,29.3845,29.1238
22-FEB,16,28.702737187910643,28.769,28.4767,28.8654,29.1212,27.8027,27.6339,28.6398,28.6652,,,,,,,,29.1904,29.2572,29.8472
23-FEB,16,28.671224250325945,28.6452,28.4863,28.9396,29.0518,27.7275,28.4682,28.8553,28.8945,,,,,,,,29.0962,29.1697,29.5239
24-FEB,16,28.651327676240207,28.5631,28.4154,28.9808,28.972,27.6919,28.5878,28.6422,29.1061,,,,,,,,29.0292,29.2128,28.9872
25-FEB,16,28.6753864229765,28.4913,28.4477,28.8979,28.9185,27.8246,28.8324,28.6618,28.7294,,,,,,,,29.0353,29.1605,28.9899
26-FEB,17,28.610108834827145,28.4698,28.7238,28.941,28.8364,27.734,28.0454,28.6045,28.9198,,,,,,,,29.0515,28.7706,28.9032
27-FEB,17,28.596553921568628,28.2273,28.7017,28.8977,28.7415,27.6584,27.7094,28.6081,28.6944,,,,,,,,29.0978,28.3144,28.9619
28-FEB,17,28.568751537515375,28.0075,28.6938,28.8169,28.584,27.7062,27.5809,28.2587,28.7737,,,,,,,,29.0123,28.0218,28.8372
29-FEB,4,28.227546875,,28.0873,,,,,,,27.6325,,,,,,,,,,,,29.073
01-MAR,17,28.563484662576688,28.3,28.5865,28.7456,28.5862,27.6164,27.5251,28.2718,29.014,,,,,,,,28.8099,27.9067,29.1014
02-MAR,17,28.506285539215686,28.2152,28.7396,28.6665,28.6332,27.5966,27.3854,27.9659,28.959,,,,,,,,29.0334,27.8643,29.1077
03-MAR,18,28.48778736330498,28.1494,28.6765,28.6902,28.4296,27.7771,27.3281,28.1065,28.9212,,,,,,,,29.2031,27.7477,29.2451
04-MAR,18,28.524927639383154,28.2021,28.7647,28.7129,28.4667,27.7839,27.3989,28.2594,29.2345,,,,,,,,29.2173,27.7133,29.5726
05-MAR,18,28.535034843205576,28.2873,28.5085,28.9417,28.3075,27.746,27.2605,28.3411,29.2501,,,,,,,,29.3439,27.7138,30.1515
06-MAR,18,28.498903488372093,28.2338,28.6308,28.809,28.2024,27.7735,27.26,28.1023,29.247,,,,,,,,29.1799,27.7639,30.1342
07-MAR,18,28.53144097222222,28.2619,28.8106,28.6242,28.482,27.785,27.1421,27.976,29.3944,,,,,,,,29.0838,27.7098,30.021
08-MAR,18,28.511676744186047,28.1317,28.8348,28.6358,28.678,27.7482,27.0951,28.0046,29.5741,,,,,,,,28.9775,27.8835,30.0726
09-MAR,18,28.44116957026713,28.1283,28.9058,28.5377,28.6511,27.7304,27.0714,27.9809,29.5366,,,,,,,,28.8649,28.0097,30.188
10-MAR,18,28.41171875,28.1767,28.7,28.5098,28.5721,27.9235,27.0683,28.2595,29.3113,,,,,,,,28.7571,27.9688,30.3088
11-MAR,18,28.396780092592593,28.1788,28.6908,28.4292,28.5561,28.3063,27.0246,28.0891,29.2764,,,,,,,,28.6738,27.941,29.9196
12-MAR,18,28.413515046296297,28.2306,28.989,28.3496,28.5544,28.4849,27.0638,28.1737,29.0398,,,,,,,,28.4863,28.2217,29.5749
13-MAR,18,28.399293083235637,28.214,28.9075,28.4044,28.4403,28.6942,26.9261,28.3129,28.8745,,,,,,,,28.3423,28.2906,29.0744
14-MAR,18,28.331876157407407,28.0613,28.8088,28.2183,28.3378,28.648,27.1343,27.852,28.7666,,,,,,,,28.3142,28.2549,28.9418
15-MAR,18,28.283063731170337,28.1548,28.6994,28.2788,28.2879,28.3318,27.0513,27.9084,28.6209,,,,,,,,28.385,28.3442,28.7474
16-MAR,18,28.220054714784634,27.8985,28.831,28.3494,28.2429,28.2294,27.0099,27.9487,28.4385,,,,,,,,28.3514,28.3482,28.5515
17-MAR,18,28.22845486111111,27.8346,28.9348,28.4054,28.1902,28.2,27.0166,27.9688,28.0978,,,,,,,,28.2879,28.2729,28.3799
18-MAR,18,28.218293023255814,27.8873,28.7842,,28.3046,28.2323,28.0398,26.9798,27.747,28.0073,,,,,,,,28.3068,28.2917,28.2492
19-MAR,18,28.190063905325445,27.7877,28.8325,,28.4179,28.208,27.9718,26.9964,27.7724,27.994,,,,,,,,28.2787,28.2808,27.9923
20-MAR,18,28.11033371958285,27.8021,28.9542,,28.3748,28.1713,27.9695,27.0117,27.7304,27.8967,,,,,,,,28.2558,28.4147,27.9456
21-MAR,18,28.1100741599073,27.9023,28.9381,,28.4821,28.1058,28.0931,27.0158,27.7558,27.8924,,,,,,,,28.2505,28.4594,27.8586
22-MAR,18,28.123435185185187,28.049,29.026,,28.3963,28.0513,28.0613,26.9798,27.7719,27.895,,,,,,,,28.2444,28.2126,27.7641
23-MAR,18,28.11619279907085,28.0819,29.1377,,28.5867,28.0313,27.9539,27.039,27.7124,27.7782,,,,,,,,28.2048,28.3456,27.7856
24-MAR,18,28.103182998819364,28.1067,29.0594,,28.6596,27.9492,27.9455,27.0865,27.6882,27.8192,,,,,,,,28.2309,28.3297,27.7524
25-MAR,17,28.10296,28.0938,29.0925,,28.7304,27.9115,27.7919,27.0542,27.619,27.7743,,,,,,,,28.2143,28.4293,27.7173
26-MAR,17,28.101934809348094,28.1108,29.139,,28.7933,27.8791,27.7776,27.1439,27.47,27.7917,,,,,,,,28.1865,28.5992,27.6888
27-MAR,18,28.096939759036143,28.1588,29.1021,,28.8625,27.6151,27.6936,27.3318,27.4007,27.8645,,,,,,,,28.2431,28.5794,27.7136
28-MAR,18,28.11806674473068,28.1948,29.1896,,28.6854,27.4769,27.697,27.4432,27.3646,27.9224,,,,,,,,28.2528,28.6334,27.7021
29-MAR,18,28.053132473622508,28.0263,29.0158,,28.5002,27.5976,27.6939,27.3415,27.3607,28.0035,,,,,,,,28.196,28.4903,27.6967
30-MAR,19,27.985142691415312,27.8494,28.7983,28.4783,27.6198,27.6973,27.2105,27.4661,27.9775,,,,,,,,28.4215,28.4299,27.6328
31-MAR,19,27.97786562150056,27.609,28.6588,28.1829,28.4427,27.69,27.659,27.152,27.3518,27.7845,,,,,,,,28.3927,28.5174,27.5646
