DATE CREATED
2020-11-19T11:38:54+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
Seabird SBE37-IM MicroCat CTD with Pressure 1207

UOM DEFINITIONS
Degrees Celsius

STATION
One Tree Island
LATITUDE
-23.49705
LONGITUDE
152.07895

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL1_summer_98_99,wtemp_LEVEL1_summer_99_00,wtemp_LEVEL1_summer_00_01,wtemp_LEVEL1_summer_01_02,wtemp_LEVEL1_summer_02_03,wtemp_LEVEL1_summer_03_04,wtemp_LEVEL1_summer_04_05,wtemp_LEVEL1_summer_05_06,wtemp_LEVEL1_summer_06_07,wtemp_LEVEL1_summer_07_08,wtemp_LEVEL1_summer_08_09,wtemp_LEVEL1_summer_09_10,wtemp_LEVEL1_summer_10_11,wtemp_LEVEL1_summer_11_12,wtemp_LEVEL1_summer_12_13,wtemp_LEVEL1_summer_13_14,wtemp_LEVEL1_summer_14_15,wtemp_LEVEL1_summer_15_16,wtemp_LEVEL1_summer_16_17,wtemp_LEVEL1_summer_17_18,wtemp_LEVEL1_summer_18_19,wtemp_LEVEL1_summer_19_20
28-JAN,9,26.775296990740742,,,,,,,,,,,,,,,27.1428,,28.042,27.9347,,27.7066,,
29-JAN,9,26.898842824074073,,,,,,,,,,,,,,,27.6829,,27.1936,28.277,,27.721,,
30-JAN,9,26.986444444444444,,,,,,,,,,,,,,,28.3816,,27.1368,28.4718,,27.4922,,
31-JAN,9,26.997568055555554,,,,,,,,,,,,,,,27.8215,,27.7535,28.9458,,27.7763,,
01-FEB,9,27.051322222222222,,,,,,,,,,,,,,,27.5779,,28.8038,28.9643,,27.8882,,
02-FEB,9,27.095724305555557,,,,,,,,,,,,,,,27.8983,,28.8691,28.9775,,27.393,,
03-FEB,9,27.082663425925926,,,,,,,,,,,,,,,27.3083,,27.7778,29.1106,,25.8879,,
04-FEB,9,27.07626134259259,,,,,,,,,,,,,,,27.3222,,27.2563,28.8306,,25.8423,,
05-FEB,9,27.06381712962963,,,,,,,,,,,,,,,26.9357,,27.1489,27.7253,,26.1597,,
06-FEB,9,27.096676851851853,,,,,,,,,,,,,,,26.4342,,26.901,26.6482,,25.9681,,
07-FEB,9,27.079930787037036,,,,,,,,,,,,,,,26.0299,,26.9447,26.8851,,26.0757,,
08-FEB,9,27.08610138888889,,,,,,,,,,,,,,,26.5171,,26.768,27.1504,,26.0286,,
09-FEB,9,27.15481712962963,,,,,,,,,,,,,,,26.9992,,27.0297,26.4557,,26.2315,,
10-FEB,9,27.11261550925926,,,,,,,,,,,,,,,27.2553,,26.9914,26.5906,,26.7643,,
11-FEB,9,27.041886342592594,,,,,,,,,,,,,,,27.0906,,26.8469,26.6619,,27.7249,,
12-FEB,9,27.068033333333332,,,,,,,,,,,,,,,26.6913,,27.1812,26.7656,28.5263,28.2496,,
13-FEB,9,27.08306412037037,,,,,,,,,,,,,,,26.3135,,27.0316,26.8832,28.2226,28.6371,,
14-FEB,9,27.03481574074074,,,,,,,,,,,,,,,26.182,,26.8778,27.219,28.7854,28.8789,,
15-FEB,9,26.943361111111113,,,,,,,,,,,,,,,26.7422,,26.8895,27.7745,27.4152,28.7294,,
16-FEB,9,26.93148287037037,,,,,,,,,,,,,,,26.4228,,27.0971,27.9707,27.5735,28.8253,,
17-FEB,9,26.927857638888888,,,,,,,,,,,,,,,26.2044,,26.9199,28.7058,27.5705,28.9197,,
18-FEB,9,26.899705787037036,,,,,,,,,,,,,,,25.8904,,26.8104,28.7117,27.788,27.4941,,
19-FEB,9,26.853142592592594,,,,,,,,,,,,,,,26.2885,,26.7227,28.8028,28.3626,27.4371,,
20-FEB,9,26.722308564814814,,,,,,,,,,,,,,,27.267,,26.735,28.9611,28.8743,27.693,,
21-FEB,9,26.779651044083526,,,,,,,,,,,,,,,27.8198,,27.1414,27.681,29.5468,26.8053,,
22-FEB,9,26.931798842592592,,,,,,,,,,,,,,,28.0951,,27.938,27.3573,28.1888,26.4226,,
23-FEB,9,26.963318981481482,,,,,,,,,,,,,,,28.013,,,27.075,27.2268,26.9761,,
